interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-009,3.2.1,PRI4,declaracao,[participante]: «eu conversei com o professor que organizou esse estudo»,"O estudo do poço de infiltração foi produzido pela academia local e validado em campo, e não foi convertido em programa municipal. Mais um caso do padrão registrado em ENT-006: conhecimento local disponível e não integrado à decisão de investimento.",00:17:06,universidade|estudo|drenagem|integracao|parceria,em_implementacao,convergente,media
ENT-009,2.4.2,PRI7,declaracao,"[participante]: «a [companhia de saneamento], que tem a concessão aqui, teve a concessão renovada (…) e ela não cumpriu o plano de saneamento ainda da cidade. Tem vários pontos de bairros que não têm saneamento»","Alegação de descumprimento do plano de saneamento por concessionária com contrato renovado. Contrasta com ENT-008, que registra repasse da mesma concessionária ao fundo ambiental: o contrato de concessão é simultaneamente fonte de recurso ambiental e objeto de inadimplemento alegado. Ponto a verificar documentalmente.",00:17:06,concessao|saneamento|plano de saneamento|contrato|cobranca,em_implementacao,divergente,media
ENT-009,1.1.5,PRI1,declaracao,"[participante]: «a gente já ficou sem água aqui, mais de 10 dias, porque deu uma enchente e queimou as bombas de captação (…) que é no rio [único ponto de captação] (…) o ponto de captação poderia ser o rio [de outra bacia], que é uma outra alternativa»","Segunda confirmação independente do desabastecimento por alagamento da captação (a primeira é ENT-005), com a mesma proposta de redundância entre bacias. Duas fontes de setores diferentes descrevendo o mesmo evento e a mesma solução — a convergência mais específica do corpus sobre infraestrutura crítica.",00:17:06,abastecimento|captacao|redundancia|bacia|infraestrutura critica,inexistente,convergente,alta
ENT-009,2.3.2,PRI5,divergencia,"[participante]: «tem dinheiro, tem mais de 30 milhões lá no [fundo do órgão ambiental]. Poderia fazer isso, não fazem»","ALEGAÇÃO DE SALDO NÃO EXECUTADO. Relato de mais de R$ 30 milhões disponíveis no fundo ambiental sem aplicação. Se confirmado, inverte o diagnóstico da dimensão: o problema do fundo municipal não seria de arrecadação, e sim de capacidade de executar — o que converge exatamente com o gargalo de duas pessoas descrito em ENT-008. Valor a verificar em balanço na Matriz 2.",00:17:06,FUNDEMA|fundo municipal|saldo|execucao|capacidade,em_implementacao,divergente,baixa
ENT-009,2.1.2,PRI6,declaracao,"[participante]: «o dinheiro tá aí, do governo federal. Eu mesmo tô participando de um recurso da FINEP junto com a [universidade]. Tem 500 milhões lá, 500 milhões voltados para isso. E ninguém vai atrás»","Há chamada federal de porte acessível via parceria com universidade, e a participação em curso é da iniciativa privada com a academia, sem o município. Confirma o padrão de ENT-008 (captação bem-sucedida ocorre por entidade parceira, não pelo município) e mostra que a janela federal está aberta.",00:41:47,FINEP|recurso federal|universidade|captacao|chamada publica,em_implementacao,complementar,media
ENT-009,2.1.4,PRI9,percepcao,"[participante]: «e quando vai atrás tem gente sempre querendo morder (…) a falta de vontade de trabalhar com isso, porque infelizmente politicamente isso não dá voto. Não dá voto»","Duas barreiras alegadas à captação: risco de desvio e ausência de retorno eleitoral do investimento em prevenção. A segunda é estrutural e independe de qualquer juízo sobre a primeira — obra que evita dano não é visível, e por isso perde na disputa orçamentária.",00:41:47,captacao|economia politica|prevencao|incentivo eleitoral|barreira,inexistente,isolada,media
ENT-009,1.1.8,PRI6,oportunidade,"[participante]: «todos os prédios de Maringá agora serão obrigados a serem construídos de uma forma para captar a água da chuva, para ele ter o próprio abastecimento (…) usar um teto verde, pelo menos, maior área de permeabilidade — não é só uma calçada de paver, mas áreas realmente permeáveis. Isso pode ser feito por forma de lei»","OPORTUNIDADE REGULATÓRIA. Exigência de captação de água pluvial, cobertura verde e permeabilidade efetiva no código de obras, com custo assumido pelo empreendedor. Instrumento de adaptação sem impacto orçamentário direto, e que responde à impermeabilização apontada em ENT-006, ENT-007 e ENT-008.",00:41:47,codigo de obras|captacao pluvial|teto verde|permeabilidade|regulacao,inexistente,isolada,alta
ENT-009,2.4.1,PRI9,divergencia,"[participante]: «não deixar instalar (…) o data center (…) eles estão gastando 72 milhões em desapropriação já. Aí vai gastar mais uns 40, 50 milhões só para mudar uma rua (…) para uma empresa que não vai gerar um emprego aqui, nenhum, e vai sugar a água da gente»","DIVERGÊNCIA SOBRE PRIORIDADE DE INVESTIMENTO. Alegação de aporte público expressivo em desapropriação e infraestrutura viária para atrair empreendimento intensivo em água, em cidade cuja captação é de ponto único. Registra o conflito entre política de atração econômica e agenda hídrica — e a ordem de grandeza citada supera em muito qualquer valor de investimento climático mencionado no corpus. Verificar na Matriz 2.",00:49:01,data center|desapropriacao|agua|atracao de investimento|conflito|prioridade,em_implementacao,divergente,baixa
ENT-009,3.1.1,PRI4,lacuna,"[participante]: «eu, como advogada, ainda tenho dificuldade de encontrar certos documentos que deveriam ser muito mais acessíveis, porque são públicos. Eu queria achar uma certa licitação ou dispensa, algum processo — eu tenho dificuldade para encontrar»","LACUNA DE ACESSO. Dificuldade de localizar licitações, dispensas e processos administrativos relatada por profissional do direito. Se o acesso é difícil para quem tem formação jurídica, o rastreamento do gasto climático por terceiros é inviável — o que qualifica o achado de ENT-005 sobre o observatório social operar como capacidade externa.",00:22:25,transparencia|acesso a informacao|licitacao|processo|dados,inexistente,convergente,alta
ENT-009,4.2.3,PRI7,declaracao,"[participante]: «infelizmente a sociedade civil tem poucos [espaços], como o instituto de que eu faço parte (…) é por meio dele que eu tenho me movimentado, fiscalizado os órgãos públicos — não só a prefeitura, o próprio [órgão ambiental estadual] também — cobrando do Ministério Público»","Existe organização técnica ambiental atuando como fiscal externo e acionando o Ministério Público. Segunda estrutura de controle social identificada no corpus, ao lado do observatório de contas de ENT-005 — ambas fora da administração e não articuladas a ela.",00:26:35,OSC|controle social|fiscalizacao|Ministerio Publico|sociedade civil,em_implementacao,convergente,media
ENT-009,4.2.3,PRI7,divergencia,"[participante]: «depois que eu saí, [a entidade] tá calada. Colocaram uma pessoa que não entende nada da área ambiental para ser representante no conselho (…) o prefeito anterior, a pedido dele, eu fui retirada do [conselho municipal de meio ambiente] porque eu fiz denúncias»","ALEGAÇÃO DE ESVAZIAMENTO DA REPRESENTAÇÃO. Relato de substituição de representante técnica em conselho ambiental após denúncias, e de perda de qualificação técnica da cadeira. Registrada como divergência frente a ENT-008, que descreve os conselhos como espaço ativo de participação da sociedade civil organizada. A existência formal do conselho e a qualidade efetiva de sua representação são coisas distintas.",00:26:35,conselho|COMDEMA|representacao|participacao|esvaziamento,em_implementacao,divergente,baixa
ENT-009,4.2.3,PRI7,declaracao,"[participante]: «eu escrevi 25 sugestões quando era presidente da comissão do meio ambiente [da entidade profissional] (…) eu entreguei nas mãos [da liderança do Executivo], com 25 ideias baseadas em ciência e legislação federal»","SEGUNDA OFERTA TÉCNICA ENTREGUE E SEM DESDOBRAMENTO. Documento com 25 propostas fundamentadas entregue diretamente ao Executivo, sem retorno relatado. Converge exatamente com a carta de ENT-007: a sociedade civil técnica de Maringá produz e entrega proposta ao poder público, e não há fluxo institucional que a receba, avalie e responda.",00:31:11,proposta|entrega|resposta institucional|sociedade civil|devolutiva,inexistente,convergente,alta
ENT-009,4.2.1,PRI7,lacuna,"[participante]: «educação ambiental (…) não pode ser mais transversal, ela tem que ser uma disciplina, que até agora não foi implantada no município e nem pelo estado. Tem lei federal desde 2023. Até agora nada»","Alegação de norma federal de educação ambiental não implementada em âmbito municipal e estadual. Sinaliza um canal de formação disponível e não acionado, relevante para a lacuna de percepção causa–consequência que ENT-008 identifica como obstáculo central.",00:31:11,educacao ambiental|lei federal|implementacao|formacao|participacao,inexistente,complementar,media
ENT-009,4.2.1,PRI7,declaracao,"[participante]: «eu dou muitas palestras sobre mudanças climáticas para crianças, adolescentes, para empresários (…) gratuitamente (…) eu percebo que eles escutam, mas não conectam com a realidade. Só conectam quando acontecer um desastre»","Terceira formulação convergente do mesmo diagnóstico (com ENT-004 e ENT-008): a informação circula e não se converte em nexo causal percebido, e a conexão só se faz depois do dano. Aqui vem de quem faz a atividade de sensibilização de forma voluntária e continuada.",00:28:04,sensibilizacao|percepcao|educacao|desastre|comunicacao,em_implementacao,convergente,alta
ENT-009,4.1.4,PRI8,declaracao,"[participante]: «esqueça os outros [municípios], é mil vezes pior. Não tem nem secretaria do meio ambiente, a grande parte. Não tem esgoto, não tem tratamento, não tem nada»","Assimetria de capacidade na região: os municípios conurbados não têm sequer estrutura ambiental. Qualifica a proposta de cooperação regional das demais sessões — a articulação não seria entre pares, e sim de Maringá como prestador de capacidade, no modelo do corpo técnico compartilhado descrito em ENT-007.",00:33:29,cooperacao regional|capacidade|municipios vizinhos|assimetria|saneamento,inexistente,convergente,alta
ENT-009,1.1.5,PRI1,declaracao,"[participante]: «uma inundação igual aconteceu aqui já em Maringá, [em um bairro] novo (…) tem calçadas impermeáveis e praticamente não tem arborização. Foi planejado [por autor renomado] e o projeto dele foi totalmente modificado»","Novo bairro planejado, executado com alteração do projeto original, com calçada impermeável e sem arborização — e com inundação registrada. Quarto caso no corpus de risco produzido por obra recente (após ciclovia, praça central e loteamentos), o que consolida a maladaptação por projeto como vetor ativo em Maringá.",00:33:29,maladaptacao|impermeabilizacao|bairro novo|inundacao|projeto,em_implementacao,convergente,media
ENT-009,3.2.5,PRI4,lacuna,"[participante]: «as ideias nós temos. Eu fiz de graça, não cobrei nada, porque realmente eu tô esperando que façam isso»","Terceira oferta de trabalho técnico gratuito registrada no corpus (com ENT-006 e ENT-007), e a terceira sem desdobramento. O insumo técnico para o planejamento está disponível a custo zero e o gargalo permanece na capacidade de recebê-lo e convertê-lo em projeto. Dimensão «Muito alta».",00:41:47,oferta tecnica|voluntario|integracao|planejamento|capacidade,inexistente,convergente,alta
ENT-009,2.2.2,PRI9,percepcao,[participante]: «eu tenho visto muitas pessoas usando esse dinheiro de forma incorreta (…) deveria haver uma seriedade no tratamento desse recurso para focar realmente na nossa resiliência»,"Percepção de má aplicação de recurso ambiental, sem elementos verificáveis apresentados na sessão. Registrada exclusivamente como percepção de baixa confiança. Seu valor analítico é indireto: a ausência de rastreamento do gasto climático — dimensão «Muito alta» sem evidência positiva no corpus — é o que torna essa percepção impossível de confirmar ou afastar.",00:41:47,rastreamento de gastos|transparencia|percepcao|controle|recurso,sem_evidencia,isolada,baixa
ENT-009,2.4.1,PRI6,oportunidade,"[participante]: «isso também pode ser feito por forma de [incentivo], usar um teto verde (…) Isso já é uma outra situação focada aí no que eles tanto querem: evolução econômica»","Sugestão de acoplar a exigência ambiental ao vetor de expansão imobiliária que a cidade já tem, em vez de opô-la a ele. Mesma lógica da proposta de ENT-006 (usar o mercado imobiliário como canal do IPTU Verde): trabalhar com o incentivo existente, não contra ele.",00:41:47,incentivo|mercado imobiliario|teto verde|regulacao|investimento privado,inexistente,complementar,media
