interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-013,2.1.2,PUB7,declaracao,"[participante]: «a gente tá trabalhando também projetos aqui para poder correr atrás de fundos (…) são projetos mais voltados para prevenção. A Defesa Civil estadual, juntamente com a União, disponibiliza esses fundos pensando na prevenção: obras específicas (…) o município faz um projeto, apresenta os prós e os contras, e manda para eles analisarem»","Existe linha estadual e federal dedicada a obra de prevenção, com fluxo conhecido e acessível ao município. Confirma o padrão de ENT-008: a fonte existe e o gargalo é a produção do projeto que a acessa. Dimensão «Muito alta».",00:28:34,fundo de calamidade|prevencao|obra|projeto|captacao|estadual,em_implementacao,convergente,alta
ENT-013,2.1.7,PUB6,declaracao,[entrevistador]: «Isso foi a primeira vez que vocês fizeram?» / [participante]: «É a primeira vez. A gente tá engatinhando»,A captação de recurso é prática nova para o órgão de defesa civil. Registra que a curva de aprendizado de captação está começando exatamente na unidade que responde pelo risco — e que qualquer apoio à estruturação de projeto tem aqui retorno imediato.,00:28:34,captacao|aprendizado|primeira vez|projeto|capacidade,em_elaboracao,convergente,alta
ENT-013,1.2.1,PUB8,declaracao,"[participante]: «essas conversas [intersetoriais] sempre teve (…) às vezes aquelas conversas mais para ter aquele protocolo. Porém hoje a gente tá aumentando mais essa integração (…) bilateral, tanto da nossa parte quanto de outras secretarias»","A coordenação horizontal aumentou e é descrita como bilateral e crescente, em contraste com o caráter protocolar anterior. Nuança importante frente às lacunas de coordenação de ENT-008 e ENT-012: a articulação melhorou sem que exista instância formal — segue dependente de iniciativa, como em ENT-003.",00:30:48,coordenacao horizontal|intersetorial|integracao|informalidade,em_implementacao,divergente,alta
ENT-013,4.1.3,PUB8,declaracao,"[participante]: «a gente fica aqui na Secretaria de Infraestrutura, o que nos possibilita muitas coisas (…) precisa de um veículo, de um maquinário, não precisa passar por todo aquele processo de fazer um ofício, solicitar e aguardar a resposta (…) a gente já tem um grupo interno aqui, já tem o pessoal da arborização, da pavimentação (…) rapidamente vamos lá, já executa. Hoje a gente tá realmente um passo à frente por estar aqui»","TRIANGULAÇÃO CONFIRMADA. A fusão administrativa relatada em ENT-004 é confirmada pelo outro lado, com o mesmo efeito e o mesmo mecanismo: acesso direto a equipamento e equipe sem trâmite formal. É o achado positivo de coordenação horizontal mais bem evidenciado do corpus — duas fontes independentes, efeito operacional verificável. Dimensão «Muito alta».",00:46:51,coordenacao horizontal|defesa civil|infraestrutura|tempo de resposta|estrutura administrativa,em_implementacao,convergente,alta
ENT-013,2.1.4,PUB6,percepcao,"[entrevistador]: «se chegasse hoje um cheque em branco, vocês dão conta?» / [participante]: «Eu penso que sim (…) eu acho que tem essa capacidade de desenvolver mais projetos, mais estudos, de buscar mais coisas»","Avaliação otimista da capacidade de absorver recurso adicional, divergente de ENT-004, ENT-007, ENT-008 e ENT-010-ENT-011, que apontam a preparação de projeto como barreira número um. A divergência é de posição no fluxo: quem executa a resposta vê capacidade; quem estrutura e financia vê o gargalo. Divergência preservada.",00:35:49,capacidade|absorcao|projeto|execucao|divergencia,em_implementacao,divergente,media
ENT-013,2.6.3,PUB7,oportunidade,"[participante]: «a questão dos resíduos, dar uma destinação diferente de aterros, fazer a reutilização através de processos, empresas que tenham projetos diferentes para transformar esses resíduos (…) em blocos para construção (…) asfalto, construção civil»","Confirma, de outra unidade, o programa de resíduos descrito em ENT-008, e detalha a rota pretendida: conversão de resíduo em insumo de construção. Economia circular com efeito duplo — redução do passivo do aterro e economia de material — e com o investimento a cargo do setor privado.",00:38:20,residuos|economia circular|aterro|construcao civil|reuso|investimento privado,em_elaboracao,convergente,alta
ENT-013,4.2.1,PUB10,percepcao,"[participante]: «o primeiro [problema] seria uma mudança cultural (…) a segunda é falta um pouco de adesão a algumas ideias, alguns projetos: as pessoas não colocarem muita fé nas coisas que estão por vir»",As duas barreiras apontadas são de natureza social: cultura e descrença na efetividade. Converge com ENT-012 (cultura como barreira número um) e com ENT-007 (frustração acumulada pelos planos anteriores) — e liga o problema de comunicação ao histórico de não entrega.,00:40:50,cultura|adesao|descrenca|barreira|participacao,inexistente,convergente,alta
ENT-013,4.2.4,PUB10,divergencia,"[participante]: «hoje eu vejo que o público aqui de Maringá tem a informação chegando de uma maneira diferenciada de outros municípios (…) a gente faz vídeos intuitivos, de uma maneira descontraída, [para] as pessoas [falarem]: não, realmente isso pode acontecer»","DIVERGÊNCIA. Avaliação positiva da comunicação municipal, inclusive climática, com prática própria de vídeos de linguagem acessível. Diverge de ENT-008, que declara não ter pessoa para comunicar e considerar a comunicação central insuficiente. As duas podem ser verdadeiras: a comunicação de emergência funciona, a comunicação da política ambiental não. Divergência preservada.",00:42:25,comunicacao|video|linguagem|divulgacao|divergencia,em_implementacao,divergente,alta
ENT-013,3.1.1,PUB10,oportunidade,"[participante]: «o que precisa melhorar é o sistema. Tendo um sistema, isso possibilitaria mais a propagação de dados, ter esse encontro de informação, e através disso, de maneira mais rápida e eficiente, os municípios conseguiriam elaborar projetos com mais facilidade»","RECOMENDAÇÃO EXPLÍCITA, COM O NEXO COMPLETO. O sistema integrado de dados é proposto não como fim, mas como meio de elaborar projeto mais rápido — ligando diretamente a lacuna «Muito alta» de dados à barreira «Muito alta» de preparação de projeto. É a formulação mais econômica do encadeamento central do diagnóstico.",00:43:56,sistema de dados|integracao|projeto|eficiencia|recomendacao,inexistente,convergente,alta
ENT-013,3.1.1,PUB10,declaracao,"[participante]: «as defesas civis carecem disso, de um sistema mais integrado. Na grande maioria dos municípios eles não têm um sistema, uma base de dados que você pode ali ter um relatório (…) de outros setores também, que você possa fazer um cruzamento de informações»","A lacuna de sistema integrado é apresentada como padrão nacional das defesas civis municipais, e não como falha local. Reposiciona a recomendação: Maringá pode se posicionar como referência ao resolvê-la, o que dialoga com o capital reputacional apontado em ENT-005, ENT-007 e ENT-012.",00:23:04,sistema integrado|defesa civil|padrao nacional|base de dados|cruzamento,inexistente,complementar,alta
ENT-013,1.2.2,PUB10,percepcao,"[entrevistador]: «é falta de dinheiro ou é falta de gente?» / [participante]: «eu acho que tendo, dá para fazer. Só precisa de uma ideia, um projeto e desenvolver o negócio»","A construção do sistema de dados é avaliada como viável com recurso existente, faltando apenas projeto e decisão. Contrasta com a leitura de escassez de ENT-008 e sugere que, ao menos para essa medida, a barreira é de priorização e não de meio.",00:45:24,sistema|viabilidade|projeto|decisao|priorizacao,inexistente,divergente,media
ENT-013,1.2.1,PUB8,declaracao,"[participante]: «Defesa Civil (…) é a Defesa Civil que faz esse levantamento junto com as outras [secretarias], as informações e tudo mais»","O órgão de defesa civil se coloca como titular natural do sistema municipal de dados de risco, com o argumento de já agregar informação das demais pastas. Registra uma candidatura concreta à titularidade — questão que a criação de qualquer instância de governança de dados terá de resolver.",00:45:24,titularidade|sistema de dados|defesa civil|governanca|atribuicao,inexistente,isolada,media
ENT-013,3.2.4,PUB3,declaracao,"[participante]: «a gente também pensa nesse pessoal [da área rural] até no bate-papo com a assistência social (…) a gente precisa também incluir essas pessoas caso tenha algum tipo de necessidade, para já ter um tempo de resposta maior»","Inclusão deliberada da população rural no mapeamento de vulnerabilidade. Corrige um viés urbano presente em todo o restante do corpus, em que o risco é discutido exclusivamente na malha urbana.",00:18:55,area rural|vulnerabilidade|inclusao|mapeamento|tempo de resposta,em_elaboracao,isolada,alta
ENT-013,1.1.7,PUB4,declaracao,"[participante]: «a gente faz também o nosso controle interno aqui, com as ocorrências que a gente trabalha (…) sempre tá em contato com o pessoal da pavimentação: ó, tal área é de alagamento, precisa desobstruir boca de lobo»","Existe registro interno de ocorrências que já alimenta ação corretiva de drenagem. É a base de monitoramento mais próxima de um indicador de adaptação identificada no corpus — e opera como controle interno de uma unidade, sem virar série pública nem indicador de política.",00:18:55,controle interno|ocorrencias|monitoramento|drenagem|indicador,em_implementacao,complementar,alta
