interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-017-ENT-018,2.1.4,PRI9,declaracao,"[participante B]: «a parte de estruturação de projetos, de modo geral, é uma fragilidade dos municípios do [estado] como um todo. Acredito que é uma realidade também brasileira. São 5.700 municípios — e quantos têm áreas de projeto específicas nas suas localidades? E quantos têm esse olhar para a questão climática?»","QUINTA CONFIRMAÇÃO DO ACHADO CENTRAL, AGORA DO FINANCIADOR REGIONAL. A ausência de capacidade de estruturação de projeto é diagnosticada como padrão dos municípios, não como falha de Maringá. Converge com ENT-004, ENT-007, ENT-008 e ENT-010-ENT-011 — e reposiciona a recomendação: montar essa capacidade colocaria Maringá à frente de quase todos os concorrentes pelas mesmas fontes. Dimensão «Muito alta».",00:24:00,estruturacao de projetos|fragilidade|municipios|capacidade|competitividade,inexistente,convergente,alta
ENT-017-ENT-018,2.4.2,PRI9,declaracao,"[participante A]: «hoje vou estruturar uma PPP para daqui a dois anos lançar um edital (…) as prefeituras todas têm dificuldade em fazer esse processo (…) bastante gente já não quer fazer, porque o resultado vai ser lá daqui a dois anos»","ACHADO SOBRE O CICLO POLÍTICO. A PPP leva cerca de dois anos até o edital, e o desalinhamento com o mandato desestimula a decisão de iniciá-la. Converge com o «não dá voto» de ENT-009 e ENT-012 e explica por que o instrumento de financiamento mais adequado às prioridades de Maringá é também o menos usado.",00:22:58,PPP|prazo|ciclo politico|edital|estruturacao|barreira,inexistente,convergente,alta
ENT-017-ENT-018,4.2.1,PRI9,percepcao,[participante B]: «olhar um projeto e os seus impactos de curto prazo como um mérito político (…) o que você vai fazer mais: você vai [pavimentar] uma rua nova num bairro carente ou vai plantar árvore para fazer um parque linear em outra localidade? (…) poucos municípios conseguem olhar para a questão climática como algo que gera voto (…) eles procuram um efeito mais de curto prazo»,"Formulação, pelo lado do financiador, da disputa orçamentária entre obra visível e investimento em prevenção. Terceira convergência do corpus sobre a economia política do investimento climático (com ENT-009 e ENT-012) — e a que melhor descreve o dilema concreto do gestor.",00:24:00,economia politica|ciclo eleitoral|prevencao|priorizacao|barreira,inexistente,convergente,alta
ENT-017-ENT-018,2.6.2,PRI6,declaracao,"[participante B]: «[o banco] constituiu um fundo verde. A gente tá destinando 1,5% hoje do lucro líquido do banco (…) e a partir desse fundo verde a gente tem emitido alguns editais voltados especificamente para essa área» / [entrevistador]: «voltados ao município ou à sociedade civil?» / [participante]: «a sociedade como um todo»","FONTE CONCRETA, REGIONAL E NÃO CITADA POR NENHUMA OUTRA SESSÃO. Banco público dos estados do Sul destina 1,5% do lucro líquido a fundo verde com editais abertos. É financiamento não reembolsável de origem regional, acessível a município e a sociedade civil — e responde à crítica de ENT-008 sobre editais nacionais de escopo piloto, por ser mais próximo e mais dirigido.",00:29:23,fundo verde|banco publico|edital|financiamento|blended finance|fonte regional,efetivo,isolada,alta
ENT-017-ENT-018,2.6.1,PRI6,declaracao,"[participante A]: «quando o [banco federal de desenvolvimento] solta uma linha do fundo do clima, por exemplo, [em] que a taxa de juros é subsidiada, a procura por essa linha é muito alta. O recurso esgota em poucos dias. Então a primeira barreira é o custo do financiamento»","ACHADO SOBRE COMPETITIVIDADE. A linha climática subsidiada federal esgota em dias — a disputa é por velocidade e prontidão, não por mérito ambiental. Confirma o argumento central do projeto: quem tem projeto pronto capta; quem começa a elaborar quando o edital abre, não. Dimensão «Muito alta».",00:37:15,Fundo Clima|juros subsidiados|competitividade|prontidao|captacao,em_implementacao,convergente,alta
ENT-017-ENT-018,2.4.1,PRI6,percepcao,"[participante A]: «eu não vejo nenhuma solução, a não ser que o privado tenha um incentivo, seja ele financeiro, seja de qualquer ordem econômica»",Avaliação de que a mobilização de capital privado depende necessariamente de incentivo. Converge com ENT-016 («não tem incentivo nenhum») e com o desenho de outorga por obra de ENT-015 — o instrumento que Maringá começou a criar é exatamente o que o financiador aponta como condição.,00:27:58,incentivo|investimento privado|mobilizacao|condicao,inexistente,convergente,alta
ENT-017-ENT-018,4.2.2,PRI5,declaracao,"[participante B]: «quando você pega uma [grande empresa nacional] fazendo investimentos massivos olhando para a questão climática, você também tá dando drive para a frente. Então o fornecedor desse cara, daqui a pouco, também vai ter que se adequar, senão ele não fornece mais»","MECANISMO DE ARRASTO NA CADEIA. A exigência climática de grandes compradores força a adequação de fornecedores locais. Converge com a alta adesão empresarial ao Pacto Global relatada em ENT-016 — parte do engajamento privado de Maringá é induzida por cadeia, não por política municipal, e essa indução é uma alavanca disponível.",00:29:23,cadeia de fornecimento|arrasto|setor privado|exigencia|adequacao,em_implementacao,complementar,alta
ENT-017-ENT-018,2.6.3,PRI6,declaracao,"[participante B]: «os próprios instrumentos financeiros, muitos aí sendo criados para trazer a questão da mudança climática como um ponto importante, seja numa redução de juros, ou instrumentos de mercado financeiro em que você vai negociar crédito de carbono, que é um setor que vem ampliando»",O mercado de carbono e os instrumentos financeiros vinculados a desempenho climático são identificados como fronteira em expansão pelo agente financeiro regional. Converge com a calculadora de carbono de ENT-008 e com a compensação por estoque de ENT-009 — a capacidade de mensurar carbono é o que dá acesso a esse conjunto de instrumentos.,00:29:23,mercado de carbono|instrumentos financeiros|reducao de juros|ativo ambiental,em_implementacao,convergente,alta
ENT-017-ENT-018,4.1.4,PRI8,lacuna,"[participante A]: «aqui de cabeça eu não vejo nenhum esforço conjunto, não: é esforço individual mesmo» / [participante B]: «eu não me lembro de nenhum projeto intermunicipal assim, de: olha, vamos olhar essa causa»","LACUNA CONFIRMADA PELO FINANCIADOR REGIONAL. Duas fontes de um banco que opera nos três estados do Sul não identificam nenhum projeto climático intermunicipal. Converge com ENT-006, ENT-007, ENT-009, ENT-014 e ENT-016 — e o fato de vir de quem financia toda a região eleva a lacuna de percepção local a constatação de escala.",00:33:10,cooperacao regional|projeto intermunicipal|consorcio|lacuna|escala,inexistente,convergente,alta
ENT-017-ENT-018,4.1.1,PRI8,oportunidade,"[participante B]: «pensando do ponto de vista do Estado: se a gente tiver uma política clara de Estado, você pode trazer os municípios. E aí a liderança viria do poder público (…) mais fácil você criar esse macro e ir descendo na estrutura»","Recomendação de indução estadual da agenda climática municipal. Converge com a estratégia de ENT-015 de buscar regulamentação federal para a taxa de drenagem — em ambos os casos, o ente superior é acionado para destravar o que não avança localmente. Dimensão «Muito alta».",00:34:44,governo estadual|politica publica|inducao|coordenacao vertical|articulacao,inexistente,complementar,alta
ENT-017-ENT-018,4.1.5,PRI8,oportunidade,"[participante A]: «[nosso banco], por fazer parte de um governo — é uma autarquia estadual dos três estados do Sul — (…) talvez [tenha] esse papel [de juntar público e privado]. Os demais bancos, eu acredito que não teriam esse papel»","OFERTA DE PAPEL ARTICULADOR. Banco público interestadual se reconhece como possível intermediário entre poder público e setor privado na agenda climática — função que, segundo os próprios participantes, bancos privados não exerceriam. É um canal de articulação regional disponível e não acionado por Maringá.",00:36:13,banco publico|articulacao|intermediacao|projeto interinstitucional|regional,inexistente,isolada,alta
ENT-017-ENT-018,4.2.2,PRI7,percepcao,"[participante B]: «uma parte relevante é sozinha. A empresa quer ter esse selo verde, ela aposta nisso e entende que esse é o caminho, porque abre portas — inclusive para dinheiro»","O investimento ambiental privado ocorre majoritariamente sem articulação com o poder público, motivado por acesso a capital e reputação. Converge com ENT-006 (loteamentos adaptados por grandes incorporadoras) e ENT-015 (prêmio setorial sem participação pública): há investimento privado climático em Maringá, e ele não é coordenado com a política municipal.",00:30:37,selo verde|investimento privado|autonomia|reputacao|acesso a capital,em_implementacao,convergente,alta
ENT-017-ENT-018,2.1.4,PRI9,oportunidade,"[participante B]: «política pública bem estabelecida, com juros incentivados, e projetos municipais que possam também dar cobertura para isso. E aí você realmente consegue abranger todas as etapas»","SÍNTESE DO ENCADEAMENTO, PELO FINANCIADOR. Três condições em sequência: política pública definida, crédito subsidiado e carteira municipal de projetos. Descreve com precisão a cadeia de condições habilitantes que o Produto 2 investiga, e coloca o projeto municipal como elo final e indispensável.",00:37:15,politica publica|juros incentivados|carteira de projetos|encadeamento|condicao habilitante,inexistente,convergente,alta
ENT-017-ENT-018,2.4.2,PRI6,declaracao,"[participante A]: «as PPPs em si são mais complexas de serem formatadas, pois elas têm prazo de mais longo prazo (…) nenhum projeto desses é fácil, todos demandam tempo para serem pensados e estruturados»","Reconhecimento de que toda concessão climática exige tempo e estruturação, sem atalho. Reforça a recomendação de constituir capacidade permanente de preparação de projeto em vez de mobilizar equipe a cada oportunidade — que é exatamente o padrão reativo descrito em ENT-004.",00:21:09,PPP|complexidade|prazo|estruturacao|capacidade permanente,em_implementacao,convergente,alta
