interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-012,2.1.5,PUB6,declaracao,"[participante]: «o próprio [bosque municipal] tem uma voçoroca tão grande que eu não acredito que ela possa ser corrigida com nada menos do que 10, 15 milhões de reais. Tanto é que a ideia [do Executivo] é fazer uma passarela por cima do bosque»","ORDEM DE GRANDEZA. Um único ponto de erosão em área verde pública é estimado em R$ 10 a 15 milhões, e a solução em estudo é contornar o problema com passarela em vez de corrigi-lo. Dá escala ao passivo e sustenta o argumento de ENT-008 sobre a inadequação do financiamento por editais de pequeno porte. SESSÃO SEM TCLE.",00:30:13,vocoroca|custo|investimento|parque|escala|adaptacao,inexistente,complementar,media
ENT-012,3.2.5,PUB3,lacuna,"[participante]: «a [universidade pública] tem vários estudos, mas eles foram feitos sem um projeto específico de pesquisa, então é uma colcha de retalhos. Alguém tem que conseguir pegar todos esses estudos e criar uma ordem disso (…) está feito a nível de tese de doutorado ou de mestrado, soltas, avulsas»","LACUNA DE CURADORIA. O conhecimento local existe, é acessível e não é organizado nem agregado — a barreira não é produção nem acesso, é sistematização. Converge com ENT-006 e ENT-009 e reformula a recomendação: antes de encomendar estudo novo, mapear e consolidar o que já foi produzido sobre Maringá. Dimensão «Muito alta». SESSÃO SEM TCLE.",00:33:16,curadoria|estudos|universidade|sistematizacao|integracao,inexistente,convergente,alta
ENT-012,2.2.2,PUB5,lacuna,"[entrevistador]: «quanto você gastou ano passado em ações climáticas?» / [participante]: «não acredito que a gente tenha uma relação também de custo disso, que seria fundamental no decorrer do tempo. Nós não temos isso»","LACUNA CONFIRMADA PELO LEGISLATIVO. Não existe apuração do gasto climático municipal, e quem analisa o orçamento na Câmara desconhece qualquer relação de custo. Dimensão «Muito alta» — e esta é a evidência mais direta do corpus sobre ela, vinda justamente do poder que examina a peça orçamentária. SESSÃO SEM TCLE.",00:34:53,rastreamento de gastos|custo|orcamento|Legislativo|monitoramento,inexistente,convergente,alta
ENT-012,2.2.3,PUB5,lacuna,"[entrevistador]: «a hora que você faz uma análise do orçamento, você vê questões climáticas priorizadas ali?» / [participante]: «Nenhuma.»","LACUNA CATEGÓRICA. Não há priorização climática identificável na peça orçamentária que tramita na Câmara. Resposta de uma palavra, de quem tem a atribuição legal de examinar o orçamento — a evidência mais forte do corpus para a dimensão de integração entre orçamento, PPA, LDO e ação climática. Dimensão «Muito alta». SESSÃO SEM TCLE.",00:34:53,orcamento|PPA|LDO|LOA|priorizacao|Legislativo,inexistente,convergente,alta
ENT-012,2.2.1,PUB5,declaracao,"[participante]: «há uma rejeição muito grande por parte de todo o secretariado, do secretário de fazenda que existe, de permitir que você carimbe recurso. Eles querem recurso livre. E eu entendo também, se eu tivesse lá ia querer — mas para mim esse é um caminho fundamental»","ACHADO ESTRUTURANTE. A resistência à vinculação orçamentária é institucional e explícita, vinda da área fazendária. Identifica o obstáculo político concreto ao orçamento verde e à marcação climática de despesa — dimensão «Muito alta» que seguia sem evidência codificada — e mostra que a barreira não é técnica, é de preferência por discricionariedade fiscal. SESSÃO SEM TCLE.",00:40:58,orcamento verde|vinculacao|carimbo|fazenda|discricionariedade|climate budget tagging,inexistente,isolada,alta
ENT-012,2.6.4,PUB7,oportunidade,[participante]: «nós temos um fundo de inovação que quase não tem dinheiro nenhum (…) nós poderíamos criar prioridades desse fundo e fazer com que viessem mais recursos para ele através da prestação de serviço. Há uma empresa que foi criada para fazer parcerias com a inovação»,"OPORTUNIDADE DE VEÍCULO. Existe fundo municipal de inovação subfinanciado e uma empresa criada para parcerias de inovação — estrutura de veículo financeiro já constituída e ociosa, que poderia receber prioridades climáticas e receita de prestação de serviço. Primeira evidência do corpus para a dimensão de estruturas especiais e veículos financeiros. SESSÃO SEM TCLE.",00:40:58,fundo de inovacao|veiculo financeiro|estrutura|parceria|prestacao de servico,formalizado,isolada,alta
ENT-012,2.6.1,PUB6,declaracao,"[participante]: «eu fiz um projeto que foi aprovado pela [empresa binacional de energia], mas ainda não virou, [e] é para tratar de jardins de chuva focado na área de drenagem»","Há projeto de jardins de chuva aprovado por instituição de porte e ainda não executado. Confirma que a captação junto a grandes operadores é viável para Maringá, e que o gargalo se dá depois da aprovação — na execução, não na obtenção do recurso. SESSÃO SEM TCLE.",00:37:50,jardim de chuva|financiamento|aprovacao|drenagem|execucao,em_elaboracao,complementar,media
ENT-012,2.1.3,PUB7,divergencia,"[participante]: «alguns países (…) estariam dispostos a investir e fazer financiamentos sustentáveis (…) selecionaram no Brasil algumas cidades (…) no meio dessa selecionaram Maringá (…) precisava ter um certificado específico (…) o dinheiro viria via [banco público federal], já com acordo com o governo brasileiro. Já estava bem adiantado, mas ninguém deu muita importância, ninguém percebeu que ali havia um negócio (…) o primeiro passo era a prefeitura ter caminhado para criar a maneira de fazer a certificação»","ACHADO. Oportunidade concreta de financiamento climático internacional, com Maringá entre as cidades selecionadas e intermediação de banco público federal, perdida por não se ter constituído a certificação exigida. É o custo da lacuna de capacidade medido em uma janela específica — e o argumento mais direto para tratar certificação e habilitação como investimento, não como formalidade. Verificar na Matriz 2. SESSÃO SEM TCLE.",00:40:58,financiamento internacional|certificacao|elegibilidade|banco publico|oportunidade perdida,inexistente,isolada,media
ENT-012,2.3.1,PUB7,percepcao,"[participante]: «o cidadão quer desconto (…) ele está separando o lixo, no caso do IPTU verde, porque quer o desconto. Então a gente não acrescenta dinheiro (…) a gente fica numa luta de renúncia fiscal que não vai avançar. Eu não consigo ver como o IPTU verde poderia nos ajudar nos grandes projetos»",CRÍTICA FISCAL AO INSTRUMENTO. O IPTU Verde induz comportamento e reduz receita — não financia investimento. Contraponto necessário às quatro menções elogiosas do corpus: o instrumento é bom no que faz e não resolve a dimensão de mobilização de receita para projeto de porte. SESSÃO SEM TCLE.,00:44:36,IPTU verde|renuncia fiscal|receita|limite|instrumento,regulamentado,divergente,alta
ENT-012,2.4.1,PUB7,oportunidade,"[participante]: «nosso IPTU verde não pode atingir empresas, só para CPF (…) e se eu criasse o IPTU verde empresarial? Em vez das pequenas medidas no seu empreendimento, ele teria que fazer determinados investimentos [para] ter o desconto (…) aquilo que custa para o poder público 100, para ele vai custar 70 (…) ele investe agora para receber o desconto no decorrer do tempo. No fundo, ele tá me financiando»","ACHADO ESTRUTURANTE. Desenho de instrumento que converte renúncia futura de IPTU em investimento privado antecipado em infraestrutura climática, capturando o diferencial de custo de execução privada. É financiamento antecipado com contrapartida em obra — e responde diretamente à crítica que o próprio participante faz ao IPTU Verde atual. Converge com a proposta de compensação por intervenção de ENT-004 e merece exame jurídico-fiscal no Roadmap. SESSÃO SEM TCLE.",00:44:36,IPTU verde empresarial|investimento privado|contrapartida|financiamento antecipado|instrumento,inexistente,isolada,alta
ENT-012,2.4.1,PUB7,declaracao,"[participante]: «nós temos uma empresa muito grande aqui (…) é uma montadora na área de energia solar (…) é uma empresa de bilhão, muito grande (…) como ela está focada em vender para o Brasil inteiro, a gente escuta falar pouco dela, ela não costuma participar das coisas, mas nós temos potencialmente alguém que pode nos ajudar nessa área»","ATIVO PRIVADO NÃO MOBILIZADO. Há na cidade empresa de porte bilionário no setor de energia solar, sem participação na agenda local. Converge com ENT-005 sobre o capital organizacional privado disponível e não acionado — aqui identificado em um setor diretamente ligado à mitigação. SESSÃO SEM TCLE.",00:37:50,energia solar|setor privado|ativo local|engajamento|mitigacao,inexistente,isolada,media
ENT-012,2.4.2,PUB6,declaracao,"[participante]: «teve um grupo antigo, ligado à Federação das Indústrias, que estava trabalhando a questão eólica aqui»","Registro de iniciativa empresarial anterior em energia eólica, sem continuidade conhecida. Mais um caso de mobilização privada que existiu e não se sustentou — o padrão de descontinuidade que atravessa o corpus. SESSÃO SEM TCLE.",00:37:50,eolica|federacao das industrias|iniciativa|descontinuidade|setor privado,sem_evidencia,complementar,baixa
ENT-012,1.2.1,PUB8,lacuna,"[participante]: «as pessoas usam as ODS para discursar, mas não há uma visão clara (…) eu pego o negócio e vou encaixando nas ODS para poder valorar. É diferente de eu ter alguém que pega e fala: essa ODS, vamos fazer isso. Eu acho que falta um departamento para isso, ou uma pessoa, um gerenciamento global de todas as secretarias»","LACUNA DE COORDENAÇÃO, TERCEIRA FORMULAÇÃO. Ausência de instância transversal de gestão da agenda, com a observação de que o enquadramento nas ODS é feito depois do fato, para justificar. Converge com a proposta de comitê de ENT-010-ENT-011 e com a sobreposição de atribuições de ENT-008. Dimensão «Muito alta». SESSÃO SEM TCLE.",00:49:59,coordenacao|ODS|instancia transversal|gerenciamento|governanca,inexistente,convergente,alta
ENT-012,1.2.1,PUB8,percepcao,"[participante]: «eu olho e vejo o [instituto de planejamento] gastando uma energia imensa para brigar com o urbanismo, com a sociedade organizada que quer crescimento (…) e está deixando de gastar tempo com coisa que vai gerar para a frente, porque ela tem capacidade de fazer pesquisa (…) quando você mede, é diferente de quando você tem uma ideia»",Diagnóstico sobre alocação de capacidade: o instituto de planejamento consome sua capacidade técnica em conflito regulatório corrente em vez de produzir a base analítica que arbitraria esse mesmo conflito. Aponta uma capacidade instalada mal alocada — e não ausente. SESSÃO SEM TCLE.,01:00:22,instituto de planejamento|pesquisa|alocacao|capacidade|evidencia,em_implementacao,complementar,media
ENT-012,4.3.3,PUB9,percepcao,"[participante]: «acho que nós estamos no top 10 desse negócio. Nós somos uma grande referência (…) todo mundo nos reconhece, você não tem a menor dúvida. E por isso o diálogo acontece»",O reconhecimento externo de Maringá é descrito como ativo que abre portas de interlocução. Converge com ENT-005 e ENT-007 sobre o capital reputacional da cidade — e as três sessões acrescentam a mesma ressalva: reputação sem entrega se converte em passivo. SESSÃO SEM TCLE.,00:52:47,reputacao|referencia|posicionamento|articulacao|rede de cidades,em_implementacao,convergente,alta
ENT-012,4.3.1,PUB9,declaracao,"[participante]: «eu fui para a Holanda a pedido [do Executivo] junto com um grupo (…) um secretário que não era muito ligado para isso (…) ele voltou de lá com a cabeça feita de que puxa vida, isso é um legado que vale a pena fazer»","Missão técnica internacional com efeito declarado de conversão de um quadro dirigente inicialmente cético. Converge com a visita técnica relatada em ENT-005: aprendizagem entre pares funciona em Maringá como instrumento de formação de dirigente, e não apenas de transferência técnica. SESSÃO SEM TCLE.",01:00:22,missao tecnica|aprendizagem entre pares|cooperacao internacional|dirigente|formacao,em_implementacao,convergente,alta
ENT-012,4.2.1,PUB10,percepcao,"[participante]: «o primeiro lugar disso é a cultura (…) não há por parte nem dos empresários, nem da maioria dos técnicos, nem da população um conhecimento realmente disso. Então é a educação (…) não é educação ambiental de não jogue o lixo na rua (…) Só que isso não me dá voto, porque quando eu alcançar isso, eu já passei»","BARREIRA NÚMERO UM, SEGUNDO O LEGISLATIVO, COM SUA PRÓPRIA EXPLICAÇÃO. A formação é apontada como condição habilitante primeira, e imediatamente qualificada pelo desalinhamento entre o horizonte do resultado e o do mandato. Converge literalmente com ENT-009 («não dá voto») e nomeia por que a prevenção perde na disputa orçamentária. SESSÃO SEM TCLE.",00:52:47,educacao ambiental|cultura|barreira|ciclo eleitoral|prevencao,inexistente,convergente,alta
ENT-012,4.2.1,PUB10,oportunidade,"[participante]: «essa conscientização pode começar da própria mudança de conceito e de entendimento do servidor e da equipe, que daí transforma isso»","Proposta de começar a formação pelo corpo funcional, e não pela população — o servidor como multiplicador. Recomendação de baixo custo e efeito direto sobre a maladaptação por desconhecimento registrada em ENT-006. SESSÃO SEM TCLE.",00:53:59,capacitacao|servidor|formacao|multiplicador|educacao,inexistente,isolada,alta
ENT-012,4.2.2,PUB10,percepcao,"[participante]: «eu preciso fazer de forma de incentivo (…) se eu só fizer de forma punitiva, nós vivemos num país sem fronteiras: eu tenho gente investindo [em outro estado, em outro país] (…) talvez tenha que ter incentivo e ao mesmo tempo restrições»","Leitura de que a regulação ambiental isolada empurra o investimento para fora do município, e de que o desenho eficaz combina incentivo e restrição. Converge com a proposta de ENT-009 de acoplar exigência ambiental ao vetor de expansão já existente. SESSÃO SEM TCLE.",00:53:59,incentivo|regulacao|competicao entre entes|setor privado|desenho,inexistente,complementar,media
ENT-012,4.2.4,PUB10,percepcao,[participante]: «o terceiro problema é a falta de ver aquilo resolvendo o meu problema no aqui agora. Como é que eu consigo mostrar para ele que está dando resultado?»,"Terceira barreira apontada: ausência de evidência visível de resultado. Converge com ENT-005 («tem que mostrar»), ENT-004 (a baixa entrega percebida corrói a disposição privada) e ENT-008 (comunicação como condição habilitante) — quatro sessões convergindo em que medir e comunicar resultado é parte do financiamento, não acessório dele. SESSÃO SEM TCLE.",00:58:51,resultado|comunicacao|evidencia|monitoramento|legitimidade,inexistente,convergente,alta
