interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-014,3.1.1,SOC5,lacuna,"[entrevistador]: «se você precisa de algum dado (…) onde caiu árvore, ponto de alagamento, um alerta — isso é fácil e acessível para a sociedade?» / [participante]: «eu acho que esse acesso não existe exatamente (…) não concentrado num lugar»","LACUNA. Não há ponto único de acesso a dado climático para a sociedade, confirmado por profissional que atua em política urbana na cidade. Converge com ENT-004, ENT-009, ENT-010-ENT-011 e ENT-013 — cinco sessões. Dimensão «Muito alta».",00:23:08,acesso a dados|concentracao|transparencia|sistema|sociedade,inexistente,convergente,alta
ENT-014,4.2.3,SOC6,lacuna,"[participante]: «tem alguns fóruns já estabelecidos, a gente tem um conselho municipal de planejamento territorial, mas não é a pauta climática que está ali. Se discute o planejamento urbano como um todo (…) não existe um fórum estabelecido para discussão de emergências climáticas»","LACUNA DE INSTÂNCIA, TERCEIRA CONFIRMAÇÃO. Não há fórum dedicado à agenda climática; existem conselhos setoriais que a tangenciam. Converge com a proposta de comitê de ENT-010-ENT-011 e com a de incorporar a pauta ao conselho econômico de ENT-005 — a cidade tem instâncias e nenhuma delas tem o tema.",00:24:25,conselho|forum|pauta climatica|governanca|participacao,inexistente,convergente,alta
ENT-014,4.2.1,SOC6,percepcao,"[participante]: «sempre há uma dificuldade de engajamento da sociedade civil, mesmo por mais que seja bem organizada aqui (…) as pessoas não sentem ainda que a discussão climática é tão urgente, apesar de terem tido episódios visíveis (…) pela cidade ser uma cidade modelo»","ACHADO SOBRE A CAUSA DA BAIXA ADESÃO. O prestígio da cidade produz complacência: quem vive em uma cidade tida como modelo não se percebe em risco. Explica, melhor que qualquer outra formulação do corpus, por que a mobilização climática não decola em Maringá apesar de eventos visíveis.",00:24:25,engajamento|complacencia|cidade modelo|urgencia|participacao,inexistente,isolada,alta
ENT-014,4.2.3,SOC7,oportunidade,"[participante]: «[o conselho] pode ser um parceiro numa ação que o poder público faça. Ele não pode ser o executor (…) mas ele pode promover conversas, ele pode patrocinar por editais (…) pode abrir um edital para que organizações da sociedade civil ou mesmo o poder público submetam projetos de discussão de questões climáticas e cidades»","OFERTA CONCRETA COM INSTRUMENTO. O conselho profissional pode financiar por edital projetos climáticos de terceiros e do próprio poder público, dentro de suas finalidades legais. É fonte de recurso local, já existente e não acionada — e converge com a estratégia de ENT-008 de captar por meio de entidade parceira.",00:27:44,edital|patrocinio|conselho profissional|financiamento|parceria,inexistente,complementar,alta
ENT-014,4.1.4,SOC8,lacuna,"[participante]: «eu acho que hoje ela não existe [a cooperação regional]. É muito curioso, porque a gente está muito perto e muito distante ao mesmo tempo (…) foi na ocasião do plano de mobilidade que a gente percebeu que a gente estava olhando para a realidade de [outras capitais regionais], mas não estava considerando a região metropolitana imediata»","LACUNA COM EXEMPLO DOCUMENTADO. O plano setorial mais recente da cidade tomou como referência capitais distantes e ignorou os municípios conurbados. Converge com ENT-006, ENT-007 e ENT-009: a escala metropolitana não entra nos instrumentos de Maringá — nem quando o objeto é mobilidade pendular.",00:30:18,cooperacao regional|plano de mobilidade|regiao metropolitana|conurbacao|referencia,inexistente,convergente,alta
ENT-014,4.1.4,SOC8,percepcao,"[participante]: «Maringá ficou tanto com essa ficha de melhor cidade para se viver que a diferenciação para as pessoas às vezes é interessante: não, aquilo é [o vizinho], nós somos Maringá (…) de um lado parece que serve para um conformismo, por outro serve como uma distinção social (…) a integração não existe, e ela tem que existir, porque Maringá não tem esse aglomerado de precariedade visível justamente porque existem as cidades ao lado fazendo esse papel»","ACHADO CENTRAL SOBRE A ESCALA. O título de melhor cidade para se viver opera como barreira à cooperação regional, porque a distinção em relação aos vizinhos é socialmente valorizada. Nomeia o obstáculo político — e não técnico — à integração metropolitana, e é a leitura mais aguda do corpus sobre por que ela não avança.",00:31:10,cooperacao regional|reputacao|distincao social|conformismo|barreira politica,inexistente,isolada,alta
ENT-014,4.3.3,SOC2,percepcao,"[participante]: «me assusta um pouco esse título de melhor cidade para se viver às vezes, porque ninguém problematiza isso»","O capital reputacional da cidade, tratado como ativo em ENT-005 e ENT-012, é aqui lido como obstáculo à percepção do problema. Registra os dois lados do mesmo atributo — ele abre portas externas e fecha o debate interno.",00:31:10,reputacao|titulo|problematizacao|percepcao|posicionamento,em_implementacao,divergente,alta
ENT-014,2.1.4,SOC9,percepcao,"[participante]: «eu acho que ela tem [condição] (…) tem técnicos, servidores de carreira muito bons e qualificados (…) uma arquiteta urbanista com grande qualificação à frente de um instituto de planejamento que é referência nacional (…) tem um alinhamento de astros ali que precisa ser aproveitado»","Avaliação de que a capacidade técnica de base existe e está bem dirigida, e de que a conjuntura política é favorável. Diverge da leitura de escassez de ENT-008 e ENT-004 em um ponto importante: a qualificação existe, o que falta é quantidade e alocação.",00:38:44,capacidade tecnica|servidores|instituto de planejamento|conjuntura|qualificacao,em_implementacao,divergente,alta
ENT-014,4.3.3,SOC9,percepcao,"[participante]: «foi uma gestão eleita com grande aceitação popular (…) é uma gestão que tem um respeito da população, só que se não fizer também vai perder esse respeito. Então é a hora de mostrar»",O capital político da gestão é identificado como janela de oportunidade com prazo. Converge com ENT-005 («não pode ser só coach») e ENT-007 (o mito do planejamento): três sessões descrevendo a mesma condição habilitante política e o mesmo risco de sua perda.,00:40:00,capital politico|janela de oportunidade|entrega|legitimidade|gestao,em_implementacao,convergente,alta
ENT-014,1.1.7,SOC9,percepcao,"[participante]: «tem uma olhada para o futuro que é muito legal, muito importante, mas se não se colar na realidade não vai se efetivar, ou vai se efetivar para muito pouca gente — e daí é como se não tivesse efetivado»","Síntese da crítica: política climática sem alcance distributivo equivale a política não implementada. Estabelece um critério de avaliação para o plano de ação — não basta medir entrega, é preciso medir a quem ela chegou.",00:40:00,efetividade|alcance|equidade|avaliacao|criterio,inexistente,complementar,alta
ENT-014,2.1.5,SOC4,oportunidade,"[participante]: «tentar resgatar uma qualidade de infraestrutura urbana também para essas bordas, não só a que existe na região central, garantir que isso chegue nas regiões mais periféricas»","Prioridade de investimento proposta: extensão da qualidade de infraestrutura urbana — arborização, drenagem, espaço público — às áreas periféricas. Converge com o critério de equidade territorial que ENT-007 aplica ao enterramento da rede elétrica.",00:20:41,infraestrutura urbana|periferia|equidade|investimento|adaptacao,inexistente,convergente,alta
ENT-014,1.2.2,SOC2,declaracao,"[participante]: «a prefeitura tem tido uma proatividade, uma resposta rápida quando o evento acontece»","Avaliação positiva da capacidade de resposta imediata, convergente com ENT-005 e ENT-013 e divergente de ENT-006. A leitura consolidada do corpus é consistente: Maringá responde bem ao evento e não age sobre a causa.",00:13:07,resposta|emergencia|proatividade|capacidade,em_implementacao,convergente,alta
ENT-014,4.2.1,SOC2,lacuna,"[participante]: «é uma população que prefere arrancar a árvore para ela não cair e destruir a sua casa ou deixar a família impactada por dias, sem energia»","A percepção de risco individual está em conflito direto com o interesse coletivo de manutenção da cobertura arbórea, e não há mediação pública dessa tensão. Identifica o público-alvo e o conteúdo exato de uma campanha de sensibilização eficaz — e liga a lacuna de comunicação a uma perda patrimonial mensurável.",00:13:07,percepcao de risco|arborizacao|sensibilizacao|conflito|comunicacao,inexistente,convergente,alta
