interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-008,2.1.2,PUB7,declaracao,"[participante]: «estamos tentando ver agora — por ser período eleitoral não adianta — mas acabando o período eleitoral, a busca de recursos de emenda do governo federal. A gente tem recurso de emenda para algumas outras obras»","A via federal efetivamente utilizada é a emenda parlamentar, com janela condicionada ao calendário eleitoral. Financiamento por emenda é episódico e não programável — o que o torna incompatível com a natureza plurianual do investimento em adaptação.",00:38:33,emenda parlamentar|governo federal|captacao|calendario eleitoral,em_implementacao,complementar,alta
ENT-008,2.1.3,PUB7,divergencia,"[participante]: «tem alguns editais que acabam dando muito mais trabalho do que resultado (…) é muito para projeto piloto, muito para mentoria (…) a gente às vezes precisa de recurso para obra de fato (…) o custo dele pela quantidade de pessoas que eu tenho — eu só tenho uma [pessoa] para ficar participando de mentoria»","ACHADO CONTRAINTUITIVO. A oferta de financiamento climático por edital é avaliada como desfavorável: o custo de transação, medido em horas da única pessoa disponível, excede o benefício de aportes pequenos e de escopo piloto. Diverge frontalmente da premissa usual de que a barreira é a falta de oferta — aqui a oferta existe e é inadequada à escala do problema.",00:48:13,edital|custo de transacao|projeto piloto|financiamento climatico|escala,em_implementacao,divergente,alta
ENT-008,2.5.1,PUB7,oportunidade,"[participante]: «$100.000 é bom, mas eu consigo fazer um quarto de uma das minhas 40 erosões (…) na minha leitura, vale a pena a gente tentar buscar algum financiamento grande ou alguma linha de crédito grande, do que a gente ficar nesses editais»","POSIÇÃO DA DIREÇÃO SOBRE O DESENHO FINANCEIRO. Preferência explícita por operação de crédito de porte sobre a captação fragmentada, justificada pela escala do passivo (40 pontos de erosão). Orienta diretamente o plano de ação: a agenda é de estruturação de operação de crédito, não de participação em chamadas públicas.",00:48:13,linha de credito|operacao de credito|escala|financiamento|estrategia,inexistente,isolada,alta
ENT-008,2.3.3,PUB7,declaracao,"[participante]: «no programa Maringá Lixo Zero a intenção nossa é que a iniciativa privada faça investimento por conta própria. A gente tem estimulado eles a procurar a lei de incentivo à reciclagem (…) a gente especializou uma pessoa aqui para dar suporte, esse treinamento e proposta de projetos (…) acaba sendo um projeto privado para privado, que me evita ter que transformar esse recurso em recurso público»","ACHADO REPLICÁVEL. Estratégia deliberada de mobilizar renúncia fiscal federal para investimento ambiental sem que o recurso transite pelo orçamento municipal, com servidor capacitado para prestar o suporte técnico. É o mesmo desenho do instituto cultural relatado em ENT-005, aqui já operando na agenda ambiental — e é resposta direta à dimensão de diversificação de receitas.",00:43:40,lei de incentivo|reciclagem|renuncia fiscal|residuos|investimento privado|diversificacao,em_implementacao,convergente,alta
ENT-008,2.4.1,PUB7,oportunidade,"[participante]: «a gente tem discutido com a sociedade civil a possibilidade de doação de projeto, que é uma outra possibilidade»",Doação de projeto técnico pela sociedade civil e pelo setor privado como forma de suprir a capacidade de elaboração. Contrapartida não financeira que ataca diretamente o gargalo identificado — e que dialoga com as ofertas explícitas registradas em ENT-006 e ENT-007.,00:38:33,doacao de projeto|sociedade civil|contrapartida|capacidade|parceria,em_elaboracao,complementar,media
ENT-008,2.6.1,PUB7,declaracao,"[participante]: «nós participamos com a associação dos profissionais geógrafos. A gente participou de um projeto nacional e conseguimos recurso para fazer um projeto para criação de um parque. Isso tá sendo feito via entidade de classe, não a gente (…) a gente vai receber o projeto decorrente de um convênio por uma entidade parceira nossa»","ACHADO OPERACIONAL. Captação bem-sucedida feita por entidade de classe parceira, que capta e entrega o produto ao município — contornando a restrição de equipe e a burocracia de habilitação. Arranjo já testado e replicável, e o exemplo mais concreto de cofinanciamento indireto no corpus.",00:38:33,entidade de classe|convenio|captacao indireta|parceria|projeto,em_implementacao,isolada,alta
ENT-008,2.6.3,PUB4,oportunidade,"[participante]: «a gente tá fazendo uma calculadora de valorização de custo de redução de carbono, justamente para tentar deixar isso mais claro (…) todo mundo só olha a diferença do álcool para a gasolina pelo valor financeiro, mas ninguém vê a diferença do impacto ambiental»",Instrumento em desenvolvimento para precificar redução de carbono em decisões correntes de compra e operação. É o embrião de uma capacidade de valoração — pré-requisito tanto para acesso a mercado de carbono quanto para marcação climática de despesa.,00:52:56,calculadora|carbono|valoracao|precificacao|decisao,em_elaboracao,isolada,media
ENT-008,1.1.1,PUB1,declaracao,"[participante]: «o projeto descarbonização de frota, utilizando algumas fontes alternativas de combustível»","Confirma, do lado do órgão ambiental, o projeto de substituição de combustível da frota relatado em ENT-004 pela secretaria executora. As duas pontas reconhecem a mesma ação — a coordenação, aqui, funcionou.",00:43:40,descarbonizacao|frota|combustivel|mitigacao,em_implementacao,convergente,alta
ENT-008,2.1.4,PUB6,declaracao,"[participante]: «eu tenho quatro projetos em paralelo: a modernização do licenciamento; o projeto descarbonização de frota; o projeto Maringá Lixo Zero, que é a busca de tecnologias de gestão de resíduo para a gente encerrar o nosso aterro; e o projeto de enfrentamento às mudanças climáticas»","Existe carteira estruturada de quatro projetos, com objetivos definidos e um deles orientado ao encerramento do aterro. Qualifica o achado de ENT-004: a ausência de carteira vale para as pastas executoras, não para o órgão ambiental — a capacidade de estruturar projeto existe, concentrada em uma unidade e em duas pessoas.",00:43:40,carteira de projetos|aterro|licenciamento|residuos|estruturacao,em_implementacao,divergente,alta
ENT-008,4.1.1,PUB9,declaracao,"[participante]: «as atividades do instituto hoje são muito locais, basicamente ações de impacto local, [em] que a interferência maior é governo do estado e município (…) o mais longínquo hoje seria o nível federal»","A articulação vertical se concentra no Estado, e a federal é a mais distante — por natureza da ação e por ausência de projeto habilitado. Dimensão «Muito alta»: a relação com o Paraná é o canal efetivo, e é por ele que passam os fundos citados.",00:34:33,coordenacao estadual|governo federal|articulacao|escala,em_implementacao,complementar,alta
ENT-008,4.2.3,PUB8,declaracao,"[participante]: «grande parte da sociedade civil organizada faz parte dos conselhos municipais, inclusive do conselho de meio ambiente, conselho de unidade de conservação (…) Conselho de Meio Ambiente, Conselho de Unidade de Conservação, Conselho do Fundo de Meio Ambiente»","Há três conselhos ambientais em funcionamento, com participação de sociedade civil organizada, inclusive um dedicado ao fundo. A estrutura formal de participação ambiental existe — o que torna a proposta de ENT-005 (levar a pauta ao conselho econômico) uma questão de alcance decisório, não de ausência de instância.",00:34:33,conselho|COMDEMA|unidade de conservacao|fundo|participacao,em_implementacao,convergente,alta
ENT-008,3.2.1,PUB3,declaracao,"[participante]: «a gente tem discussões com a universidade (…) consumimos algumas informações decorrentes de pesquisa (…) a gente tem alguns profissionais aqui dentro do instituto que são pesquisadores ou foram pesquisadores pós-doc, que são professores»","Confirma o fluxo com a universidade registrado em ENT-003, e revela seu mecanismo: ele existe porque há pesquisadores no quadro do próprio órgão. A parceria científica é sustentada por trajetória pessoal de servidores, não por instrumento — o que qualifica a divergência do piloto e explica por que ela não se estende às demais secretarias.",00:34:33,universidade|pesquisa|parceria|quadro tecnico|informalidade,em_implementacao,convergente,alta
ENT-008,4.2.4,PUB10,lacuna,"[participante]: «eu não tenho uma pessoa para comunicar (…) a comunicação da prefeitura atende as [demais secretarias], por mais que a gente tenha um bom relacionamento, no fim das contas acaba sendo mais um (…) Conselho de Meio Ambiente, Conselho de Unidade de Conservação (…) isso gera produção e conteúdo e a gente não tem capacidade para dar vazão»","LACUNA. O órgão que concentra a agenda ambiental não tem estrutura própria de comunicação, e o conteúdo produzido pelos conselhos não circula. Explica o próprio diagnóstico do participante — de que a população não associa o serviço prestado à agenda climática — e converge com a lacuna de divulgação do IPTU Verde em ENT-004.",00:55:23,comunicacao|transparencia|devolutiva|capacidade|conselhos,inexistente,convergente,alta
ENT-008,4.2.1,PUB10,percepcao,"[participante]: «a gente ainda tem uma dificuldade de comunicação entre causa e consequência. As pessoas falam muito da consequência, mas o correlacionamento entre causa e consequência ainda é [difícil]»","Diagnóstico da direção sobre o obstáculo à legitimidade da ação climática: a população percebe o dano e não o associa à causa nem ao serviço que o previne. É o argumento que sustenta tratar comunicação como condição habilitante, e não como acessório do plano.",00:52:56,comunicacao|percepcao|causa e consequencia|legitimidade|participacao,inexistente,convergente,alta
ENT-008,1.2.2,PUB1,percepcao,"[participante]: «considerando a referência de Maringá em relação ao resto do Brasil, a gente tem um nível de maturidade muito acima de praticamente todas as outras cidades (…) o nosso maior problema é a dificuldade das pessoas reconhecerem situações, porque aqui já é normal»","Autoavaliação de maturidade acima da média nacional, atribuída à trajetória histórica de planejamento, com a ressalva de que o resultado é invisível localmente por ter se tornado padrão. Contrasta com a autoavaliação de estágio inicial de ENT-004 e com a leitura de ENT-007 sobre o mito do planejamento — a divergência de percepção de maturidade dentro da própria prefeitura é, ela mesma, um achado.",00:19:49,maturidade|planejamento urbano|autoavaliacao|percepcao|referencia,em_implementacao,divergente,alta
