interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-005,2.2.2,SOC5,declaracao,"[participante]: «Observatório Social, que é bancado pela Associação Comercial (…) controlam todas as contas públicas do município, de licitação, todas, da Câmara, da Prefeitura, da universidade (…) Nós vamos impugnar a licitação porque [o item] tá pagando o triplo do mercado»","ACHADO. Existe na cidade uma estrutura permanente e financiada de acompanhamento do gasto público, com capacidade demonstrada de impugnar licitação. O rastreamento de gastos — dimensão «Muito alta» sem evidência codificada até aqui — existe na sociedade civil e não na administração: a capacidade está instalada fora do município e não está orientada a marcação climática.",00:25:59,rastreamento de gastos|controle social|licitacao|transparencia|observatorio,em_implementacao,isolada,alta
ENT-005,3.1.1,SOC5,oportunidade,"[participante]: «eu tive um pouco de contato com o pessoal do bombeiro, que daí junta a Defesa Civil, tem uma ideia de ter uma central única de informação que junta para todo mundo — polícia, Defesa Civil, Corpo de Bombeiros (…) criar essa central de inteligência de crise»","OPORTUNIDADE. Há uma proposta em circulação de central integrada de informação de emergência, cruzando município e Estado. Seria o embrião do sistema municipal de dados que o corpus registra como inexistente — e nasce da ponta operacional, não do planejamento.",00:35:18,sistema de dados|central de informacao|defesa civil|integracao|emergencia,em_elaboracao,complementar,media
ENT-005,3.1.2,SOC8,declaracao,"[participante]: «o bombeiro é estadual, né? Então criar essa central de inteligência de crise»","O desenho da central esbarra na fronteira federativa: os atores da resposta a desastre estão divididos entre município e Estado. Qualquer sistema de dados de emergência em Maringá é, por construção, um arranjo de compartilhamento intergovernamental.",00:35:18,compartilhamento|estado|defesa civil|coordenacao federativa,em_elaboracao,complementar,media
ENT-005,3.2.1,SOC7,declaracao,"[participante]: «a universidade tem um que chama Observatório das Metrópoles, que é um braço do que existe (…) mais vinculado a moradores de rua, habitação»","Há grupo de pesquisa estruturado na universidade pública, mas com agenda voltada a habitação e população em situação de rua, não a clima. A capacidade acadêmica existe e está alocada em outro objeto — o que qualifica a lacuna de parceria científica: não é ausência de pesquisador, é ausência de demanda dirigida.",00:27:16,universidade|grupo de pesquisa|parceria|agenda de pesquisa,em_implementacao,complementar,media
ENT-005,3.2.4,SOC3,declaracao,"[participante]: «eu participei de algumas audiências públicas da gestão anterior e eu via: a população conhece o seu bairro, sabe das deficiências (…) vamos criar áreas de descarte de entulho e lixo, porque senão o cara joga o sofá velho no bueiro»","O conhecimento territorial fino sobre causas locais de alagamento existe na população e já foi manifestado em audiência pública. É dado de vulnerabilidade disponível e não sistematizado — e liga diretamente resíduo sólido a obstrução de drenagem, nexo que nenhuma base municipal citada registra.",00:36:14,dados territoriais|participacao|vulnerabilidade|residuos|drenagem,em_elaboracao,complementar,alta
ENT-005,4.1.4,SOC8,percepcao,[entrevistador]: «não chove só em Maringá» / [participante]: «acho que é na conscientização. Fazendo divulgação e mostrando»,"A cooperação regional é imaginada apenas como ação de comunicação, não como consórcio, planejamento de bacia ou captação conjunta. Sinaliza que a escala regional ainda não é lida como instrumento de financiamento pela sociedade civil organizada.",00:32:53,cooperacao regional|conscientizacao|articulacao,inexistente,complementar,media
ENT-005,4.2.1,SOC6,declaracao,"[participante]: «a população é… talvez é uma dificuldade de mobilizar (…) foi quem tem interesse econômico. Quando você tem uma dor que é muito vinculada a você, você vai. Então poucas entidades têm um olhar mais geral sobre a cidade»","Diagnóstico da participação: os canais formais são ocupados por interesse setorial concentrado, e o interesse difuso não comparece. Explica por que a agenda climática — de benefício difuso e custo concentrado — perde nas audiências mesmo com apoio majoritário fora delas.",00:41:22,participacao|audiencia publica|mobilizacao|interesse difuso,em_implementacao,convergente,alta
ENT-005,4.2.2,SOC6,declaracao,"[participante]: «uma coisa que a cidade tem legal é que ela tem um associativismo muito forte (…) a associação comercial daqui é um exemplo pro Brasil, muito organizada. Aí tem [a cooperativa dos agricultores], que vira uma potência. Esse sistema cooperado faz as pessoas trabalharem em conjunto»",ACHADO POSITIVO. O capital organizacional privado de Maringá é descrito como excepcional e capaz de mobilização rápida quando a pauta lhe interessa. É o principal ativo disponível para mobilizar investimento privado — e hoje não está acionado para clima.,00:21:57,associativismo|setor privado|engajamento|capital social|cooperativa,efetivo,isolada,alta
ENT-005,4.2.3,SOC6,oportunidade,"[participante]: «o que eu sugeri certa vez pro prefeito: muda o [conselho de desenvolvimento econômico] para conselho de desenvolvimento econômico, social e ambiental (…) A hora que você põe [a pauta] junto com quem tem dinheiro, aí vai sensibilizar (…) no mesmo espaço de fala, não pode chamar o cara de vez em quando»","ACHADO ESTRUTURANTE. Proposta concreta e já apresentada ao Executivo: em vez de criar instância climática nova, incorporar a pauta ambiental ao conselho que já reúne quem decide o dinheiro na cidade. Inverte a lógica do conselho setorial isolado — cuja fragilidade o próprio participante nomeia — e é a recomendação de arranjo institucional mais acionável do corpus.",00:24:09,conselho|COMDEMA|participacao|arranjo institucional|governanca,inexistente,isolada,alta
ENT-005,4.2.3,SOC6,declaracao,"[participante]: «a prefeitura conseguiu criar uma lei que ela põe um dinheiro no [conselho]. Então ela paga uma secretária executiva, um economista e mais uns técnicos. Então tem um dinheiro para fazer ele funcionar»",O conselho econômico tem financiamento municipal por lei e secretaria executiva profissionalizada. Contrasta com o padrão brasileiro de conselho ambiental sem estrutura — e é o precedente legal local que permitiria dotar de estrutura qualquer instância climática que venha a ser criada.,00:23:06,conselho|financiamento|estrutura|secretaria executiva|governanca,efetivo,isolada,alta
ENT-005,4.2.3,SOC7,lacuna,"[participante]: «essas entidades são feitas por pessoas (…) estão ocupando os espaços e trabalhando voluntariamente (…) a nossa turminha local é ágil, com pouca gente (…) Faltam braços»",LACUNA. A representação da sociedade civil técnica na agenda urbana depende de trabalho voluntário de um grupo pequeno. Limita estruturalmente a capacidade de acompanhamento e de contribuição — e converge com a explicação de por que a audiência pública é assimétrica.,00:29:08,sociedade civil|voluntariado|capacidade|representacao,inexistente,convergente,alta
ENT-005,4.2.4,SOC5,percepcao,"[participante]: «não adianta o prefeito começar a gastar dinheiro, tem que mostrar: estamos fazendo tal e se preparar. Agora ninguém sabe o que vem pela frente»",A devolutiva é apontada como condição de sustentação política do investimento climático: gasto sem comunicação de resultado não se sustenta. Converge com o achado de ENT-004 sobre a corrosão da disposição privada pela baixa entrega percebida.,00:41:22,transparencia|devolutiva|comunicacao|investimento,inexistente,convergente,media
ENT-005,4.3.1,SOC7,declaracao,"[participante]: «o que a [entidade] tem de legal é que tem uma rede nacional. A gente pode acionar alguém no Rio, no Brasil inteiro, a gente vai achar pessoas que entendem de um assunto que podem ajudar (…) o papel que a gente faz é fazer essa ponte, que até extrapola internacionalmente»",OFERTA CONCRETA. A entidade se posiciona como intermediário de conhecimento — acesso a rede técnica nacional e internacional — em vez de executor. Capacidade barata de mobilizar e diretamente utilizável na fase de estruturação de projetos.,00:31:06,rede nacional|aprendizagem entre pares|cooperacao tecnica|ponte,em_implementacao,complementar,alta
ENT-005,4.3.1,SOC7,declaracao,"[participante]: «tive oportunidade recente, dois meses atrás (…) nós fomos visitar Medellín e fizemos uma super visita técnica lá. E lá foi o tripé de base brasileira: transporte público de Curitiba, mobilização social, favela-bairro do Rio como modelo, e orçamento participativo»","Há prática recente e ativa de aprendizagem entre pares internacional conduzida por atores locais, com leitura crítica do que é transferível. Base para cooperação técnica que não depende de iniciativa da prefeitura.",00:39:17,aprendizagem entre pares|visita tecnica|cooperacao internacional|orcamento participativo,em_implementacao,complementar,media
ENT-005,4.3.3,SOC2,percepcao,"[participante]: «ele saía rodando o Brasil, fazendo conferências, vendendo Maringá (…) e falando de sustentabilidade. É um prefeito que tem um perfil (…) só que tem que entregar. Então não pode ser só coach»","O posicionamento externo da cidade em torno da agenda de sustentabilidade é reconhecido como ativo político real, e imediatamente qualificado pela exigência de entrega. Registra tanto a janela de oportunidade quanto o risco reputacional de mantê-la sem resultado.",00:34:03,posicionamento|rede de cidades|lideranca|sustentabilidade,em_implementacao,complementar,alta
