interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-015,1.1.7,PUB4,declaracao,"[participante]: «esse processo está sendo desenvolvido nesse momento, com a implementação efetiva do plano de adaptação climática (…) escrever um plano é uma coisa, colocar em prática é outra. Nós tínhamos um plano, mas agora estamos de fato colocando em prática»","O sistema de monitoramento das ações climáticas está sendo construído junto com a implementação do plano — ou seja, ainda não existe. Dimensão «Muito alta» que segue sem evidência positiva em todo o corpus, agora confirmada no nível de direção máxima.",00:17:05,monitoramento|indicador|plano|implementacao|adaptacao,em_elaboracao,convergente,alta
ENT-015,2.1.5,PUB7,declaracao,"[participante]: «Fundo Clima é uma opção principalmente para a estrutura de drenagem, porque drenagem é muito caro e não tem fonte de receita, não tem de onde tirar. Então o financiamento acaba sendo uma das únicas alternativas que a gente tem para esses investimentos mais pesados»","DIAGNÓSTICO FINANCEIRO PRECISO. A drenagem é o único componente da infraestrutura de saneamento sem receita vinculada, e por isso depende de financiamento. Define a estratégia financeira de adaptação de Maringá e converge com a preferência por operação de crédito de porte manifestada em ENT-008. Dimensão «Muito alta».",00:18:24,Fundo Clima|drenagem|financiamento|receita vinculada|estrategia financeira,em_elaboracao,convergente,alta
ENT-015,2.3.3,PUB7,oportunidade,[participante]: «nós estamos articulando com o governo federal que seja regulamentada a cobrança de uma taxa de drenagem. Por que via governo federal? Porque eu nunca vou conseguir aprovar na Câmara a cobrança de uma taxa de drenagem (…) do mesmo jeito que hoje é obrigatória a cobrança da taxa de lixo (…) senão o município fica impossibilitado de receber recursos para saneamento»,"ACHADO ESTRUTURANTE SOBRE DIVERSIFICAÇÃO DE RECEITA. Estratégia de criar fonte permanente para drenagem por indução federal, contornando o veto político local — com precedente na taxa de resíduos. É a proposta mais consequente do corpus para a dimensão de diversificação de receitas ambientais, e a única que resolveria estruturalmente o financiamento da drenagem em vez de financiá-la por dívida.",00:29:03,taxa de drenagem|receita|regulamentacao federal|saneamento|diversificacao,inexistente,isolada,alta
ENT-015,2.4.1,PUB7,oportunidade,"[participante]: «mecanismos legais, estratégia de construção de leis que nos permitam trocar, por exemplo, outorga onerosa por obras voltadas à mitigação e à adaptação climática. Em vez de entrar dinheiro no caixa e depois a gente ter toda a burocracia para comprar (…) a gente faz a troca e recebemos exatamente aquilo que nós precisamos. Essas leis já estão sendo aprovadas na Câmara, algumas já aprovadas»","ACHADO ESTRUTURANTE, JÁ EM VIGOR. Conversão de outorga onerosa em obra climática executada pelo empreendedor, com parte da legislação já aprovada. Responde exatamente à proposta espontânea de ENT-004 («receber intervenções em vez de dinheiro») e ao IPTU Verde empresarial de ENT-012 — três formulações independentes do mesmo mecanismo, e esta já é lei. É a condição habilitante mais avançada identificada em Maringá.",00:18:24,outorga onerosa|contrapartida|investimento privado|legislacao|mitigacao|adaptacao,regulamentado,convergente,alta
ENT-015,2.1.5,PUB7,declaracao,"[participante]: «elas vão nos permitir investir bastante em agrofloresta urbana para termos pontos de redução de ondas de calor, diversos equipamentos que a gente vai poder implantar na cidade, pontos de resfriamento para a população quando tiver calor muito intenso, que virão dessas compensações ou de relatório de impacto (…) ou compensações por outorga»",Destinação já definida para a receita em obra: agrofloresta urbana e pontos de resfriamento contra onda de calor. Liga o instrumento de compensação diretamente ao risco térmico quantificado em ENT-010-ENT-011 e ao gradiente de 5 °C relatado em ENT-009 — e é a única medida de adaptação a calor com fonte identificada no corpus.,00:18:24,agrofloresta urbana|onda de calor|ponto de resfriamento|compensacao|adaptacao,em_elaboracao,complementar,alta
ENT-015,4.2.2,PUB7,declaracao,"[participante]: «o [sindicato da construção civil] criou há vários anos um prêmio de sustentabilidade na construção civil (…) foi o primeiro do Brasil (…) hoje se torna uma referência, vários [sindicatos] no Brasil inteiro estão adotando (…) foi estimulado pelo próprio setor privado. O poder público não tinha nada a ver com isso»","ACHADO POSITIVO. Iniciativa privada autônoma de indução de sustentabilidade na construção civil, nascida em Maringá e replicada nacionalmente, sem participação do poder público. Confirma o capital organizacional privado documentado em ENT-005 e ENT-012 — e mostra que, no setor com maior peso de emissões, ele já está mobilizado.",00:24:19,setor privado|construcao civil|premio|sustentabilidade|referencia nacional,efetivo,convergente,alta
ENT-015,4.2.2,PUB7,declaracao,"[participante]: «a gente tem já uma consciência do setor privado relativamente elevada em relação a esse tema, o que facilita o nosso trabalho: a gente tem menos barreiras na hora de impor mecanismos legislativos (…) na verdade a gente tá aproveitando um cenário para poder avançar mais»",A maturidade do setor privado local é usada deliberadamente como janela para aprovar regulação climática. Diverge da leitura de ENT-005 (empresariado contra o enterramento da rede) e de ENT-012 (visão economicista como barreira) — as três podem coexistir: o setor apoia o que valoriza seu produto e resiste ao que apenas lhe impõe custo.,00:24:19,setor privado|regulacao|janela politica|engajamento|legislacao,em_implementacao,divergente,alta
ENT-015,2.4.2,PUB7,oportunidade,"[participante]: «na revisão do parcelamento do solo (…) o empreendedor pode apresentar projetos que não tenham nada a ver com ligar a tubulação num emissário. Ele pode propor bacia de detenção que num loteamento ele pode transformar num espelho d'água com valor estético para melhorar o valor da venda dos terrenos que ficam no fundo de vale (…) a gente reduz o impacto, mas ajuda o empresário também»","DESENHO DE INCENTIVO ALINHADO. Flexibilização da exigência de drenagem permitindo solução baseada na natureza que valoriza o empreendimento — o terreno de fundo de vale, historicamente o mais barato, passa a ser o mais valorizado. Alinha interesse privado e redução de risco sem subsídio público, e responde à impermeabilização apontada em ENT-006, ENT-007 e ENT-012.",00:24:19,bacia de detencao|parcelamento do solo|incentivo|solucao baseada na natureza|drenagem,em_elaboracao,isolada,alta
ENT-015,2.1.3,PUB7,divergencia,"[participante]: «para ser bem sincero, eu não acho que o Brasil vai ser bem-sucedido na captação de recursos internacionais para questões climáticas, exceto o que já está acontecendo, que é o recebimento de bilhões para a Amazônia (…) para infraestrutura urbana sinceramente eu não tenho esperança. O Brasil contribui muito mais para o desequilíbrio climático (…) nós estaríamos entre os países pagadores e não recebedores»","POSIÇÃO DIVERGENTE DA PREMISSA DO PROJETO. A liderança do Executivo avalia como improvável a captação internacional para infraestrutura urbana no Brasil, por razões de justiça climática e de competição global. Converge com a crítica de ENT-008 aos editais e reorienta o plano de ação: se a leitura estiver correta, o esforço deve concentrar-se em receita própria, crédito interno e recurso privado, não em fundos internacionais. Divergência preservada.",00:29:03,financiamento internacional|justica climatica|captacao|prioridade|divergencia,inexistente,divergente,alta
ENT-015,1.1.1,PUB1,declaracao,"[participante]: «temos uma legislação (…) que obrigue o poder público a comprar construções de baixo carbono. Se a gente vai fazer uma escola, uma creche, um prédio público, esse prédio deveria ser de baixo carbono, ou o ideal, carbono negativo (…) se o poder público não usar o seu poder de compra para dar exemplo, os outros não farão. Isso está sendo incluído no código de edificações e no nosso processo de compras sustentáveis»","ACHADO. Uso do poder de compra público como instrumento de mitigação, em elaboração no código de edificações e nas normas de compra. Responde diretamente à oferta de pesquisa em retrofit energético de edifício público de ENT-006 — a demanda regulatória e a capacidade técnica existem na cidade e não se encontraram.",00:39:17,compras publicas|baixo carbono|edificacao|mitigacao|poder de compra,em_elaboracao,isolada,alta
ENT-015,1.1.1,PUB6,declaracao,"[participante]: «agora nós estamos comprando combustível 100% biocombustível para a nossa frota (…) não tem mistura de diesel fóssil e isso reduz em 90% as emissões (…) o preço do biodiesel está atrelado à soja, que varia muito mais do que o petróleo (…) a gente está trabalhando numa equação financeiramente complexa»","AÇÃO DE MITIGAÇÃO EM CURSO, COM CUSTO E RISCO ASSUMIDOS. Substituição integral do diesel da frota por biocombustível, com redução declarada de 90% das emissões e exposição do orçamento à volatilidade da soja. Confirma e amplia o projeto de descarbonização citado em ENT-004 e ENT-008 — e é a decisão de mitigação de maior efeito e maior risco fiscal do corpus.",00:47:41,biocombustivel|frota|descarbonizacao|emissoes|volatilidade|mitigacao,em_implementacao,convergente,alta
ENT-015,2.2.2,PUB10,declaracao,"[participante]: «a gente conseguir vencer as barreiras do Tribunal de Contas e do Ministério Público, que fica questionando por que eu tô comprando um combustível mais caro se todo mundo tá pagando mais barato. Eles vão entender que esse preço não é o preço da bomba (…) a gente apanha muito, a gente responde muita ação e inquérito»","ACHADO DE CONTROLE EXTERNO. A decisão de mitigação com custo unitário maior é questionada por órgãos de controle porque não existe forma reconhecida de valorar o benefício climático evitado. Liga diretamente a ausência de rastreamento e valoração do gasto climático (dimensão «Muito alta») a um obstáculo jurídico concreto — e converge com a calculadora de carbono em desenvolvimento relatada em ENT-008, que é exatamente a resposta a essa objeção.",00:47:41,Tribunal de Contas|Ministerio Publico|valoracao|carbono|controle externo|compras,inexistente,convergente,alta
ENT-015,1.2.1,PUB8,declaracao,"[entrevistador]: «eu tenho uma caixinha na prefeitura responsável pelo tema das mudanças climáticas?» / [participante]: «hoje sou eu mesmo. Porém a minha expectativa é de que o [instituto de planejamento] faça isso — mas é uma expectativa, confesso, ainda pouco correspondida (…) o instituto em si não tem demonstrado o nível de comprometimento que eu esperava»","ACHADO CENTRAL DE GOVERNANÇA. A titularidade da agenda climática está na pessoa do chefe do Executivo, e a unidade destinada a assumi-la ainda não a assumiu. Confirma, no nível máximo, a lacuna apontada em ENT-008, ENT-010-ENT-011, ENT-012 e ENT-014, e explica por que a coordenação horizontal descrita em ENT-003 funciona por escalonamento pessoal: é assim que ela está desenhada. Dimensão «Muito alta».",00:45:16,titularidade|governanca|instituto de planejamento|coordenacao|personalizacao,inexistente,convergente,alta
ENT-015,1.2.1,PUB8,declaracao,"[participante]: «eu entendo que não deve ser algo impositivo. Não adianta eu chegar para um setor da prefeitura e dizer: daqui para frente você vai fazer — porque no dia que eu não for mais prefeito, isso aí acaba. Eu gostaria que viesse de baixo para cima (…) minha expectativa é que até o final do ano o [instituto] seja o órgão que vai ter a responsabilidade de cuidar das questões climáticas»","A própria liderança nomeia o risco de descontinuidade que atravessa o corpus (ENT-003, ENT-007, ENT-010-ENT-011) e escolhe deliberadamente a institucionalização por adesão em vez de ato normativo, com prazo declarado. Registra uma decisão de método cujo resultado é verificável ao fim do ano — e cujo fracasso deixaria a agenda sem titular.",00:45:16,institucionalizacao|descontinuidade|adesao|prazo|governanca,em_elaboracao,convergente,alta
ENT-015,1.2.1,PUB8,declaracao,"[participante]: «o cérebro deveria ser o [instituto de planejamento]; os membros, depois cada um vai cumprir o seu papel. A execução vai continuar distribuída, isso não tem como ser diferente»","Desenho institucional pretendido: planejamento e monitoramento centralizados no instituto, execução distribuída pelas secretarias. Converge com a proposta de comitê de ENT-010-ENT-011 e com a de instância transversal de ENT-012 — três formulações do mesmo arranjo, o que o torna a recomendação de governança mais consensual do diagnóstico.",00:46:27,governanca|centralizacao|planejamento|execucao|arranjo institucional,em_elaboracao,convergente,alta
ENT-015,4.1.2,PUB9,declaracao,[participante]: «eu estou na presidência da comissão de meio ambiente e mudança climática da [frente nacional de prefeitos] e os contatos que eu faço com o governo federal são contatos por ela (…) eles estão tratando com uma entidade que representa 70% da população brasileira. A relação tem sido muito positiva. Nós temos feito reuniões com diversos ministérios propondo que a gente aproxime a pauta municipal da pauta federal»,"ACHADO DECISIVO DE COORDENAÇÃO VERTICAL. O acesso ao governo federal se dá por meio de posição de liderança em entidade nacional de municípios, não pela via municipal ordinária. Explica a articulação da taxa de drenagem e diverge frontalmente de ENT-004 («a nível federal não conhecemos ninguém») — o canal existe e está concentrado em uma pessoa, o que o torna eficaz e não transferível.",00:40:41,governo federal|frente de prefeitos|articulacao|coordenacao vertical|acesso,efetivo,divergente,alta
ENT-015,4.1.2,PUB9,percepcao,"[participante]: «a partir do momento que porventura a gente tenha um governo negacionista, como já tivemos e podemos ter novamente (…) aí pode ser que a gente tenha dificuldade desse relacionamento, porque não há interesse de tratar do assunto»","Risco declarado de descontinuidade da cooperação federal por mudança de orientação política nacional. Registra que a condição habilitante vertical de Maringá depende de uma conjuntura, e reforça o argumento por fontes locais e permanentes de receita.",00:40:41,governo federal|descontinuidade|risco politico|articulacao|negacionismo,em_implementacao,complementar,alta
ENT-015,4.2.1,PUB10,percepcao,"[participante]: «o problema mais relevante nesse momento é consciência, as pessoas entenderem do que nós estamos falando (…) as pessoas pensam que alguém precisa tratar desse assunto (…) só não conseguem enxergar onde é que eu entro na história (…) Nós precisamos fazer investimentos importantes no processo de conscientização»","BARREIRA NÚMERO UM SEGUNDO A LIDERANÇA DO EXECUTIVO. Sexta convergência do corpus sobre comunicação e percepção (com ENT-004, ENT-008, ENT-009, ENT-012, ENT-013): o obstáculo declarado não é técnico nem financeiro, é a ausência de nexo percebido entre o problema e a conduta individual. Nenhum outro item reúne concordância equivalente entre setores.",00:47:41,conscientizacao|percepcao|comunicacao|barreira|participacao,inexistente,convergente,alta
ENT-015,2.1.4,PUB6,divergencia,"[entrevistador]: «se a gente chegasse com um cheque, vocês dão conta de fazer projeto?» / [participante]: «se você levar essa conta para uns 50 milhões de dólares, a gente dá conta (…) a prefeitura não dá conta de fazer, não. Mas nós temos hoje uma cultura em Maringá de que quando a gente tem uma fonte de recurso e precisa de um projeto, a gente ganha o projeto de presente da sociedade. Só nos dois últimos anos ganhamos [milhões em] recursos que o setor privado, pessoas físicas e jurídicas, doaram (…) o recurso era possível de ser captado, faltava projeto»","DIVERGÊNCIA CENTRAL DO DIAGNÓSTICO. Contra o achado mais convergente do corpus — a falta de projetos estruturados como barreira número um (ENT-004, ENT-007, ENT-008, ENT-010-ENT-011) — a liderança do Executivo afirma que o gargalo está resolvido por uma via não institucional: a doação de projetos pelo setor privado. As duas leituras são conciliáveis e o resultado é o achado mais importante desta sessão: a capacidade de preparar projeto existe em Maringá, e existe fora da prefeitura, por doação, sem previsibilidade nem escala garantida. Confirma a admissão «a prefeitura não dá conta de fazer» e converge com a doação de projetos que ENT-008 já discutia com a sociedade civil.",00:56:49,doacao de projeto|preparacao de projeto|setor privado|capacidade|divergencia|captacao,em_implementacao,divergente,alta
ENT-015,2.1.5,PUB6,declaracao,"[participante]: «a nossa intenção é fazer com que os bosques sejam mais utilizados pela população (…) construir passarelas suspensas, as pessoas vão conhecer a mata de cima para baixo (…) [seguindo] o que a cidade de Barranquilla fez (…) o projeto está pronto, está bem legal, mas ainda não temos recurso para viabilizar isso»","PROJETO PRONTO SEM FONTE. Intervenção de uso público em bosque urbano, com referência internacional explícita e projeto concluído, aguardando recurso. Converge com ENT-012, que estima em R$ 10 a 15 milhões a correção da erosão nesse mesmo tipo de área — os dois relatos, somados, descrevem um ativo ambiental degradado com projeto pronto e sem financiamento.",00:47:41,bosque|passarela suspensa|projeto pronto|referencia internacional|financiamento,em_elaboracao,convergente,alta
ENT-015,4.3.1,PUB9,declaracao,"[participante]: «se o Banco Interamericano [não] tivesse investido, não teriam feito (…) foi um investimento muito alto, pouco compreendido na época, mas que deu o resultado que se precisava. As pessoas hoje protegem o manguezal em vez de invadir (…) esse nível de análise de investimento, eu sinto que a gente ainda não tem»",Aprendizagem entre pares com leitura crítica do que falta localmente: capacidade de análise de investimento que justifique aporte alto por resultado ambiental de longo prazo. Nomeia com precisão a competência técnica ausente para acessar financiamento multilateral — e converge com a necessidade de valoração apontada em ENT-008.,00:47:41,aprendizagem entre pares|BID|analise de investimento|referencia|capacidade,inexistente,convergente,alta
ENT-015,1.1.1,PUB1,declaracao,"[participante]: «no nosso caso eu penso que a mitigação é mais importante do que a adaptação. A gente pode fazer mais na mitigação até do que na adaptação, por conta de não sermos uma cidade muito vulnerável (…) para a gente reduzir a nossa pegada de carbono e a partir daí ter a oportunidade de compartilhar a experiência e mostrar o caminho para outras cidades»","ESCOLHA ESTRATÉGICA EXPLÍCITA. A liderança prioriza mitigação sobre adaptação, com dois argumentos: baixa vulnerabilidade relativa e vocação de referência nacional. Diverge da leitura de ENT-014 (o passivo presente exige adaptação antes da inovação) e do peso que o próprio corpus dá à arborização, à drenagem e à erosão. É a divergência de prioridade mais consequente do diagnóstico, porque determina para onde vai o recurso.",00:18:24,mitigacao|adaptacao|prioridade|pegada de carbono|estrategia|divergencia,em_implementacao,divergente,alta
ENT-015,4.3.3,PUB9,declaracao,"[participante]: «Maringá tá na posição de estabelecer esses parâmetros, esses dados e paradigmas para que outras cidades, ou até o governo estadual e o federal, possam tomar algum tipo de iniciativa»","O posicionamento como cidade-referência é assumido como objetivo de política, e não apenas como reputação herdada. Converge com ENT-005, ENT-012 e ENT-014 quanto ao ativo, e acrescenta a intenção deliberada de convertê-lo em influência sobre outros entes.",00:47:41,posicionamento|referencia|paradigma|rede de cidades|influencia,em_implementacao,convergente,alta
