interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-006,2.4.1,ACA2,oportunidade,"[participante]: «eu não sei se existe a prefeitura fazer uma parceria com as construtoras para essa divulgação, ou com as imobiliárias, os próprios corretores (…) de repente isso também é um incentivo para quem adquire o imóvel no município»","OPORTUNIDADE. Usar o mercado imobiliário como canal de difusão do IPTU Verde, alinhando o interesse comercial do corretor ao do instrumento. Custo público próximo de zero e resposta direta à lacuna de alcance informacional registrada em ENT-004.",00:19:57,IPTU verde|mercado imobiliario|divulgacao|parceria|incentivo,inexistente,complementar,alta
ENT-006,2.4.1,ACA2,declaracao,"[participante]: «alguns loteamentos mais recentes têm toda uma infraestrutura voltada, não todos, pensando nesse ponto de alteração de mudança de temperatura (…) só que infelizmente isso é melhor visto pelas grandes construtoras que vêm pro município»","Há investimento privado em infraestrutura adaptada, concentrado em loteamentos novos de grandes incorporadoras. A capacidade privada de construir adaptação existe e opera fora de qualquer arranjo com o município — o que a mantém restrita ao produto de mercado alto.",00:17:31,investimento privado|loteamento|construtoras|infraestrutura|adaptacao,em_implementacao,complementar,media
ENT-006,1.1.8,ACA9,divergencia,[participante]: «existe uma lei municipal onde tem um quadrado ali próximo da catedral que não pode ser construído edifícios (…) é uma região que perdeu o interesse do setor construtivo. E eu acho que vai faltar pouco aí para que essas grandes construtoras acabem derrubando essa lei»,"DIVERGÊNCIA PROSPECTIVA. Instrumento urbanístico que protege área verde central está sob pressão do mercado imobiliário, com expectativa declarada de revogação. A revisão da política pode se dar em sentido contrário ao da adaptação — risco de retrocesso regulatório que nenhum instrumento municipal monitora.",00:40:06,lei municipal|gabarito|pressao imobiliaria|retrocesso|area verde,regulamentado,divergente,media
ENT-006,3.1.1,ACA4,divergencia,"[participante]: «entra no site da prefeitura, tá tudo correto, tá tudo lá, os pontos de destino, os locais, mas quando você sai perguntando, não tem (…) o único lugar que eu encontrei (…) era uma vaga de garagem com um cesto metálico telado (…) tinha outros tipos de resíduos colocados lá também»","DIVERGÊNCIA VERIFICADA EM CAMPO. A informação publicada pelo município sobre pontos de destinação de resíduo eletrônico não corresponde à realidade, constatado por tentativa direta da participante. O dado público existe e está errado — o que é pior que ausência de dado para qualquer decisão que dele dependa.",00:21:09,dados|site da prefeitura|residuos eletronicos|qualidade do dado|divergencia,inexistente,divergente,alta
ENT-006,3.2.2,ACA4,lacuna,"[participante]: «aí coloca um supermercado, aí você vai no supermercado, aí tá lá roupa colocada junto com óleo de cozinha, colocada junto com pilha (…) Então tá tudo misturado. O município não gerencia»","A qualidade e a atualização da informação ambiental municipal não são geridas: pontos listados não operam como descrito e não há verificação. Dimensão «Muito alta» — e o caso mostra que o problema não é publicar, é manter.",00:21:09,qualidade do dado|atualizacao|gestao da informacao|residuos,inexistente,convergente,alta
ENT-006,3.2.1,ACA6,lacuna,"[entrevistador]: «existem hoje dados e estudos suficientes (…) ou isso ainda tá desconectado?» / [participante]: «Eu acho que existem essas lacunas, sim. Não tem essa conexão. O município ainda um pouco distante da academia» / «A adesão é muito baixa»","LACUNA CENTRAL. A universidade privada não tem canal com o município. Confirma, de outro ponto do sistema, o achado de ENT-004: a parceria científica registrada em ENT-003 é um caso isolado no órgão ambiental, não uma prática municipal. Dimensão «Muito alta».",00:27:41,universidade|parceria|academia|desconexao|cooperacao,inexistente,convergente,alta
ENT-006,3.2.1,ACA6,declaracao,"[participante]: «os professores muito se conhecem, fazem pesquisa em conjunto, até porque os programas de pós-graduação visam publicação, e hoje publicação é muito difícil a gente conseguir se não tem uma parceria com mais instituições de ensino»","As universidades da cidade já cooperam entre si, induzidas pela exigência de coautoria interinstitucional. Existe rede acadêmica funcionando — o elo ausente é apenas o município, o que torna a lacuna mais barata de fechar do que se a rede não existisse.",00:29:01,universidade|rede academica|cooperacao|publicacao,efetivo,complementar,alta
ENT-006,3.2.1,ACA7,oportunidade,"[participante]: «poderia criar um escritório para ter essas parcerias diretas com instituições de ensino (…) criar um setor dentro da prefeitura para isso, de pesquisa e desenvolvimento, um setor de P&D, de inovação (…) Não que fique só buscando soluções de outros países, porque às vezes a solução tá aqui mesmo»","OPORTUNIDADE ESTRUTURANTE. Proposta de unidade municipal dedicada a parceria com ensino e pesquisa, com argumento de adequação da solução ao contexto local. Responde simultaneamente à lacuna de parceria científica e à ausência de unidade de estruturação de projetos registrada em ENT-003.",00:34:09,escritorio de parcerias|P&D|inovacao|arranjo institucional|universidade,inexistente,isolada,alta
ENT-006,3.2.1,ACA7,oportunidade,"[participante]: «poderia ter projetos fixos com a prefeitura (…) fazer um projeto guarda-chuva, um projeto fixo, e esse projeto ir rodando conforme passam os anos. Ter um coordenador desse projeto, porque aluno é passageiro»","Desenho concreto para dar continuidade à parceria acadêmica: convênio guarda-chuva permanente com coordenação estável, sobre o qual rodam alunos de graduação e pós. Responde diretamente ao risco de descontinuidade que qualifica a divergência de ENT-003 (fluxo científico sem instrumento formal).",00:35:30,convenio|projeto guarda-chuva|continuidade|parceria|universidade,inexistente,complementar,alta
ENT-006,3.2.1,ACA5,declaracao,"[participante]: «eu tô propondo uma pesquisa agora com aluno de doutorado e de iniciação científica sobre retrofit sustentável (…) pegar um prédio público e fazer um retrofit, pensando principalmente na questão energética (…) estamos em busca desse contato do município para ver se a gente consegue a liberação»","OFERTA CONCRETA E PENDENTE. Pesquisa de retrofit energético de edifício público já desenhada, com edificação-alvo identificada, aguardando apenas autorização municipal. É capacidade técnica oferecida sem custo e travada por ausência de canal — o custo da lacuna de parceria, medido em um projeto específico.",00:31:03,retrofit|eficiencia energetica|predio publico|pesquisa|parceria,em_elaboracao,complementar,alta
ENT-006,3.2.1,ACA5,declaracao,[participante]: «a ideia é realizar [a análise de custos]»,"A pesquisa de retrofit prevê análise de custo comparada, o que a torna diretamente utilizável na estruturação financeira de um projeto de eficiência energética em ativo público — e não apenas como estudo técnico.",00:32:07,analise de custo|retrofit|estruturacao de projeto|eficiencia energetica,em_elaboracao,complementar,media
ENT-006,3.2.3,ACA4,declaracao,[participante]: «tem um projeto para falar de mudanças climáticas para fazer na região metropolitana (…) o clima em [município vizinho] tem muita alteração de temperatura pro clima de Maringá. Onde tem essa mudança de temperatura (…) uma pesquisa que tá começando (…) vai estudar essa parte de geoprocessamento»,Há pesquisa doutoral iniciando sobre gradiente térmico metropolitano por geoprocessamento — exatamente o tipo de dado de exposição que o município não produz. A entrevistadora registra que a informação era desconhecida da equipe: o dado de risco está sendo gerado sem que a prefeitura saiba.,00:38:02,geoprocessamento|ilha de calor|dados de risco|regiao metropolitana|pesquisa,em_elaboracao,complementar,alta
ENT-006,3.2.5,ACA4,lacuna,"[entrevistador]: «essa ligação entre essas pesquisas e a prefeitura, infelizmente não acontece» / [participante]: «É baixa. A adesão é muito baixa.»","LACUNA. O conhecimento produzido localmente não chega ao planejamento nem à estruturação de projeto. Dimensão «Muito alta»: sem essa integração, os projetos que a cidade apresentaria a um financiador não têm base técnica própria — e ela existe, na cidade, sem ser usada.",00:29:01,integracao|planejamento|pesquisa|projeto financiavel,inexistente,convergente,alta
ENT-006,4.1.4,ACA8,lacuna,"[participante]: «parceria com municípios vizinhos, até onde eu sei, é quando pega os municípios do setentrião paranaense (…) mas são questões mais voltadas para a área da saúde (…) em relação às mudanças climáticas, eu desconheço»","LACUNA. Existe arranjo de cooperação intermunicipal em funcionamento na região, com pauta de saúde, e ele não foi acionado para clima. A institucionalidade regional está montada — falta apenas incluir a agenda climática nela, o que é mais barato que criar consórcio novo.",00:38:02,cooperacao regional|consorcio|municipios vizinhos|saude,inexistente,convergente,alta
ENT-006,4.1.1,ACA8,lacuna,"[entrevistador]: «alguma parceria de mudança do clima do estado e município de Maringá?» / [participante]: «Pode ser que tenha, mas eu não tenho conhecimento»","A articulação climática com o Governo do Estado não tem visibilidade para a comunidade acadêmica local, o que sugere ausência de instrumento público de cooperação. Dimensão «Muito alta».",00:40:06,coordenacao estadual|Parana|articulacao|clima,sem_evidencia,complementar,baixa
ENT-006,4.2.1,ACA2,percepcao,"[participante]: «é claro que isso [a substituição de árvores] causa uma revolta, mas a maioria não entende, e também não dá para pedir opinião o tempo inteiro»","A implementação de uma medida de adaptação gerou reação social, e a leitura da participante é de que a consulta ampla é inviável. Registra a tensão entre eficácia técnica e legitimidade — e o custo político de executar adaptação sem processo participativo prévio.",00:17:31,participacao|arborizacao|conflito|legitimidade,em_implementacao,complementar,media
ENT-006,4.2.1,ACA3,oportunidade,"[participante]: «no próprio meio universitário carece de atenção, porque a gente não encontra isso dentro das universidades, que é um público que pode disseminar esse conhecimento (…) dentro do próprio terminal urbano, terminal intermodal, que toda a população acaba passando»","Dois territórios propostos para ação de sensibilização, escolhidos por capacidade de difusão e não por vulnerabilidade: a universidade como multiplicador e o terminal intermodal como ponto de passagem universal. Critério de alcance, aplicável a campanha de baixo custo.",00:26:16,participacao|sensibilizacao|universidade|terminal|difusao,inexistente,isolada,media
ENT-006,4.3.1,ACA6,declaracao,[participante]: «esses grupos existem [entre universidades]»,"A aprendizagem entre pares acontece no eixo acadêmico e por indução da política de pós-graduação, não por política municipal. É rede disponível e já operante, sem custo de criação para o município.",00:29:01,rede academica|aprendizagem entre pares|cooperacao,em_implementacao,complementar,media
