interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-019,3.2.1,ACA7,oportunidade,"[participante]: «o diálogo poderia ser estabelecido com os dirigentes da instituição, mas também com os pesquisadores ligados às respectivas áreas (…) não deve ser uma decisão de cima para baixo, mas se ela é só de baixo para cima, ela não tem respaldo institucional. Então deveria envolver as pontas dentro da universidade e da prefeitura»","DESENHO DA APROXIMAÇÃO. Articulação simultânea nos dois níveis — direção e pesquisador — nas duas instituições. Converge com a proposta de projeto guarda-chuva de ENT-006 e com o escritório de parcerias ali sugerido, e responde ao risco de descontinuidade que a parceria informal de ENT-003 evidencia.",00:14:10,dialogo|dirigentes|pesquisadores|arranjo|parceria|institucionalizacao,inexistente,complementar,alta
ENT-019,3.2.1,ACA7,oportunidade,"[participante]: «levar para a sala de aula e para o laboratório os temas reais que afligem a cidade, e a universidade apresentar propostas, soluções, ideias. Eu penso que é um caminho fundamental hoje, porque mais do que nunca o processo de ensino e aprendizagem está se baseando na solução de problemas»","Proposta de canalizar a demanda climática do município para disciplinas e laboratórios como problema de ensino. Capacidade técnica renovável a cada semestre, sem custo de contratação — e resposta direta ao gargalo de duas pessoas descrito em ENT-008.",00:14:10,ensino|laboratorio|problema real|extensao|capacidade|parceria,inexistente,complementar,alta
ENT-019,1.2.2,ACA6,declaracao,"[participante]: «não é um quadro muito significativo, [mas é] qualificado. Então é fácil fazer a ponte e fazer esse diálogo. Eu acho que falta uma iniciativa que promova [isso]»","Há egressos qualificados da universidade no quadro técnico da prefeitura, o que reduz o custo de aproximação institucional. Converge com ENT-008, onde a parceria científica existe justamente porque há pesquisadores no quadro do órgão ambiental — a ponte humana já existe e não foi convertida em canal institucional.",00:16:51,egressos|quadro tecnico|ponte|parceria|capital humano,em_implementacao,convergente,alta
ENT-019,3.2.1,ACA7,declaracao,"[participante]: «todos esses instrumentos já são passíveis de aplicação, a gente já tem esses mecanismos (…) pode até haver a celebração de um acordo de cooperação, mas eu penso que é mais uma questão de aproximação e de conversa»","Os instrumentos jurídicos de cooperação já existem e não são o obstáculo. Reforça que a lacuna de parceria científica em Maringá é relacional, não normativa — o que barateia a solução e a torna dependente de iniciativa, não de recurso.",00:16:51,acordo de cooperacao|instrumento|aproximacao|parceria|barreira,formalizado,convergente,alta
ENT-019,4.1.4,ACA8,declaracao,"[participante]: «Maringá nasceu como uma cidade planejada dentro de uma rede de cidades, quando não se usava esse termo. E essa rede estava integrada pela ferrovia. Essas cidades foram planejadas em consonância com as questões ambientais — os cursos d'água, as posições do relevo — e havia um planejamento territorial, a gente pode dizer regional. Isso não existe mais»","ACHADO HISTÓRICO COM CONSEQUÊNCIA PRÁTICA. O planejamento regional ambientalmente orientado é a matriz fundadora da rede urbana de que Maringá faz parte, e foi perdido. Reposiciona a cooperação regional de inovação a resgate — argumento politicamente muito mais forte na cidade que trata seu planejamento originário como patrimônio (ENT-007, ENT-014).",00:16:51,rede de cidades|planejamento regional|historia|ferrovia|cooperacao regional,inexistente,isolada,alta
ENT-019,4.1.4,ACA8,lacuna,"[participante]: «existe a denominação região metropolitana, mas de fato a gente não vê nenhuma política metropolitana, nenhuma estratégia (…) era fundamental ter uma política regional, um consórcio de prefeitos que pensasse isto, e um órgão suprapartidário, apolítico, que fizesse a compatibilização de todas as demandas, interesses e condições do desenvolvimento conjunto dessas cidades»",PROPOSTA DE ARRANJO REGIONAL. Consórcio de prefeitos com órgão técnico suprapartidário. Sétima sessão a apontar a lacuna de cooperação regional e a única a propor a forma institucional — que converge com a associação de municípios já existente e sem pauta ambiental descrita em ENT-007.,00:18:33,consorcio|regiao metropolitana|governanca regional|orgao suprapartidario|cooperacao,inexistente,convergente,alta
ENT-019,4.1.4,ACA8,declaracao,"[participante]: «não adianta falar em meio ambiente e delimitar a fronteira dele. Isso é irreal (…) se a gente imaginar a questão das águas, dos córregos e das matas, e as rodovias e todo o trânsito e movimento de pessoas — não tem como a gente pensar isoladamente só Maringá»","Argumento técnico pela escala regional: bacias, remanescentes florestais e mobilidade pendular atravessam os limites municipais. Converge com ENT-014 (cidade dormitório) e ENT-010-ENT-011 (vulnerabilidade na faixa de conurbação). Dimensão «Alta».",00:19:57,bacia hidrografica|fronteira|escala|mobilidade|cooperacao regional,inexistente,convergente,alta
ENT-019,3.2.5,ACA9,lacuna,"[participante]: «eu acredito que não haja ainda na cidade nenhum estudo sobre a questão da densidade, da ocupação do solo urbano, do impacto disso. A gente tem várias torres chegando a 40 pavimentos e eu não sei se há um estudo para checar a questão da impermeabilização, a densidade populacional nessas áreas e o que isso vai significar para o futuro»","LACUNA PRIORITÁRIA APONTADA PELA ACADEMIA. Não há avaliação do efeito da verticalização sobre impermeabilização, drenagem e conforto térmico. Converge com o adensamento no entorno do parque relatado em ENT-007 e com a pressão sobre a lei de gabarito de ENT-006 — a cidade está adensando sem saber o efeito climático disso. Dimensão «Muito alta».",00:19:57,densidade|verticalizacao|impermeabilizacao|estudo|ocupacao do solo|lacuna,inexistente,convergente,alta
ENT-019,1.1.8,ACA9,percepcao,"[participante]: «nosso planejamento tem sido muito mais conduzido pela legalidade: está dentro da lei, e se trabalha com parâmetros sem se considerar o que isto vai causar a médio e longo prazo»","DIAGNÓSTICO DO MÉTODO DE PLANEJAMENTO. A decisão urbanística se resolve por conformidade legal e não por avaliação de efeito. Explica a maladaptação documentada em ENT-006 (ciclovia e praça) e o risco de retrocesso regulatório ali apontado — sem avaliação de impacto, a revisão da norma é disputa de parâmetro, não de consequência.",00:19:57,planejamento|legalidade|parametro|avaliacao de impacto|longo prazo,inexistente,isolada,alta
ENT-019,3.2.5,ACA9,lacuna,"[participante]: «a outra questão é o espraiamento da cidade: como isso está sendo conduzido, pensado — a quantidade de condomínios e bairros que estão sendo criados distantes da mancha urbana»","Segunda lacuna apontada: ausência de análise do espraiamento e de sua relação com custo de infraestrutura, mobilidade e emissões. Converge com ENT-009 sobre bairros novos sem arborização e com ENT-014 sobre a qualidade que não chega às bordas.",00:23:25,espraiamento|mancha urbana|condominio|infraestrutura|emissoes|lacuna,inexistente,convergente,alta
ENT-019,1.1.1,ACA9,lacuna,"[participante]: «eu não vejo nenhuma política para a questão da construção civil (…) claro que a gente tem o IPTU verde, a gente tem a produção de energia solar, mas eu não vejo nem estudo nem política para transformar a construção civil, para a gente usar uma tecnologia mais limpa, com uma menor pegada de carbono»","Terceira lacuna apontada: ausência de política de descarbonização da construção civil — setor que ENT-015 identifica como responsável por 37% das emissões globais. Diverge parcialmente de ENT-015, que descreve legislação de compras públicas de baixo carbono em elaboração: se a norma está sendo escrita, ela ainda não é conhecida na academia local.",00:23:25,construcao civil|baixo carbono|politica|tecnologia|mitigacao|divergencia,inexistente,divergente,alta
